"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"CHC018T"	-0.0759045828887739	-0.00266327841349357	0.000986821221646732	0.0202279144181009	0.0121102507768843	0.0734832421619786	-0.0134829167926391	0.00375801394303092	0.082144270151897	0.0304764673841094	-0.0430280561039966	0.000504347479567714	-0.000390971484874766	-0.00932661223580657	0.127760237140999	0.00850613359890281	-0.0322871696485212	0.0259804411455007	0.00699127161552791	-0.00150822587556212
"CHC229T"	0.0214345551237188	-0.0226673923539006	-0.0272713801581954	-0.179322278324765	0.0419617020230822	0.00712510342899013	-0.0431269739583191	-0.0047123913052708	0.0443270565084887	0.0560296908402874	-0.0162987928391562	-0.0191676321756999	-0.0259678100070956	0.0105677860865028	-0.00873243826225084	0.00775547119126005	0.00674475216237765	-0.0214733259284278	0.0204084795160093	0.0467298552449473
"CHC231T"	-0.0422189617134794	0.0476457458112769	-0.0264266554016085	-0.099661038348802	0.0543008858410304	0.0108466951806919	-0.0264341582505432	-0.0292141325365111	0.0146788188919895	0.0679596463461783	-0.037505398455146	-0.00649079960360568	-0.0414999079378718	-0.0100789548121574	-0.0170195562554224	0.0377784379426554	-0.0329323592088032	0.020488737071229	0.04468422279654	0.0496469464809744
"CHC013T"	-0.0331824196280264	0.00500948879897516	-0.0106047115581662	-0.00623848573724928	0.080092335700651	0.000118130602278767	0.0100600539951869	-0.0531039604117455	-0.0206165498303629	0.0735010614631783	-0.0344191240091123	0.00292136539482038	-0.153721838815234	-0.0154682756579341	0.00824390260405107	0.0109404821422043	-0.013407478455704	0.023267313753566	-0.0312061668530055	0.00739597254199213
"CHC441T"	-0.0729739942559505	0.020382046316446	-0.0436361168037863	-0.0994582288776941	0.0606024121542274	0.0159268014963611	0.0121340574577719	-0.00362003407305008	0.00241612913888781	-0.00988294648842249	-0.00928921052092813	-0.0350163023704014	-0.0107431946472299	-0.00369765640249952	0.0069778852869677	0.0265505659018991	0.0585980309366956	0.0425005476198199	-0.0272362925890061	-0.0682130086458973
"CHC333T"	0.0130609068343091	0.000622357456214137	0.0115290373454735	0.0123800458728822	0.023796804987706	0.0865935326164139	-0.0531968949658723	-0.00776284532989564	0.023860676489704	0.0452256557600566	-0.0568872540901624	0.0064121640676955	-0.144487324055506	-0.015031635521512	-0.0318466830654553	-0.0320076842372013	-0.000422712465495408	0.0393724275139117	-0.0201277415833819	-0.00656708412508421
"CHC239T"	-0.0699432451273868	0.0172915601271059	0.00687495270431848	0.0196059340192047	0.00977874106372584	0.0885079009508536	-0.0293610791733367	0.00555795763918158	0.0914532122179692	0.0313080212834223	-0.0231896432116132	-0.02247114143458	0.00175802568011488	-0.00310886053374265	0.150254005668915	-0.00940920032701351	-0.0318674747195722	0.070354038486676	0.038544162254306	0.011687574412868
"CHC399T"	0.0576736761213752	-0.0145992974676472	-0.00519868914950027	0.00688732588949011	0.0823983535189207	-0.0211330915818715	-0.0381647398836722	0.00844644626316513	-0.0122483538708604	0.0574818708061168	0.0034829422394817	-0.0287846583457446	-0.0274080873744728	-0.0188759770176093	-0.0353703369541803	-0.00697810759345965	0.0348299030984654	0.00731302914277691	-0.0193956198948904	-0.00450862060989146
"CHC014T"	-0.0541843637596979	0.0209475948990745	-0.0584405504055443	-0.0184341087788912	0.0307181172805993	0.00459106475879028	-0.00307781865322145	0.00236422566148257	0.00109554289089285	-0.0192516011154242	0.0271674956045291	0.00991885701678566	-0.0177756518110874	0.00829755390761695	0.0532590086126806	0.0173925070702999	0.0682967217371026	0.042953818960125	-0.0247741638362772	0.00725950090018225
"CHC043T"	-0.0897596522068019	0.00586988390685876	-0.0558454169388864	-0.0107912538152829	0.0440558081262249	0.0209232075622712	-0.0217116496532976	-0.0070637273281038	0.00824040490924186	0.0211177490792483	0.00703141650490346	0.0245434368268542	-0.0402399054392519	-0.0206796825126527	-0.0113771280773683	0.0204439138059308	0.0367568733051265	0.041924468141841	-0.0105906461487774	-0.0274486794265481
"CHC037T"	0.00644319348513908	-0.00685492143632646	-0.0170124599884594	0.0287112037971409	0.0397504167621442	0.0437497917644026	-0.0596297578768889	-0.00840934258786002	0.0196903383553808	0.0771240979761044	0.0272710890925474	0.00882261979858801	-0.0719531451519978	0.017472281998834	-0.0118671824052697	-0.00493183380927227	0.00456387895136676	0.0320234872791282	-0.0167389057954941	-0.0209830841194406
"CHC339T"	-0.0315110172944046	-0.0120918062830872	-0.0233244061526932	-0.00307753548930653	0.00222769637609699	0.078794871439034	-0.0525597325257512	-0.00440363015428214	0.0675175464553737	0.0223583027200024	-0.022354128602549	0.0100472074710648	-0.0275167296845038	0.0028816910209062	0.143718533809192	0.0263435606851036	-0.00849353375943876	0.0128565908537137	0.0159982709598288	-0.0243768846678474
