"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"CHC018T"	-0.00166114385589283	-0.0835366224124696	-0.00275965395466798	-0.033783445875898	0.00450174012716844	-0.00536070857967223	0.021248890189579	0.0264253764045171	0.0027588049119243	0.0111729752349266	-0.00867968624594921	-0.0664284142237297	-0.0584179757772775	0.0359926872253012	-0.00428864148782565	-0.0499156373278107	-0.0272512083790745	-0.0311907726996767	0.0118209841971414	-0.129140642121848
"CHC229T"	-0.051619591936622	-0.0476140391015208	-0.0206079735897902	0.00375328442881354	0.0155093975191459	0.0029032443715078	-0.170767906677472	-0.00769317578286301	-0.0258685030659956	0.0168024385694505	0.0107029572508568	0.0428377847880294	-0.00682370113654433	0.00928174460120453	-0.0438268037749365	-0.0321505512456428	0.0220045167677418	-0.0600769883346825	0.0482358707419664	0.00921320777986104
"CHC231T"	-0.0550696863741967	-0.0167067879355305	-0.038396695511744	-0.0355804442682364	0.0143576521647707	0.0250141922516734	-0.101178034094824	0.0443843960922442	-0.0243050762172421	0.0600867214911475	-0.00815815465190138	-0.0359360681940619	0.00195427204376834	0.0412950388391078	-0.0484505382476162	-0.00893674088743628	-0.021897166636773	-0.0699786933396467	0.0252556315829137	0.0170368376234703
"CHC013T"	-0.00924336458220803	0.0210724902953235	-0.150310336346651	-0.0141951866972081	0.0613692502895051	0.00444835636956205	-0.0111437499362689	0.021054416267137	-0.0139402717945488	-0.0175542138689388	-0.0164978853629547	-0.036143231360948	0.00686717567915912	0.0397983326940819	-0.0760153503665086	0.00256038918837775	-0.025548316037084	-0.073750289865976	-0.0103343915500998	-0.00824695795810548
"CHC441T"	0.0615223549808849	-0.00867506041449939	-0.0085273831126052	0.0553241219706643	0.0209478447165087	0.00877033082471338	-0.0985060612310267	0.0677514832469125	-0.0470420022899036	-0.0131656325420235	-0.00212103837224551	-0.044758524200641	0.00628155481095083	0.00541898156667892	-0.0499805371445101	-0.0609168668935624	-0.044042119122014	0.00631756668479153	-0.0093239794810297	-0.00390764556987822
"CHC333T"	0.00365125654393705	-0.025355753801846	-0.142305506880839	-0.00431103045526371	0.010891837959542	-0.030258085937811	0.0143150335310509	0.0246624199238661	0.00568526292694198	-0.0234589191563605	-0.0150056248087613	0.0129649346055613	-0.0855495351015384	0.0560340614781193	-0.0268343247879503	0.00708536465046636	-0.0391277953499695	-0.0475039343493234	0.0537040198232273	0.0281851692141902
"CHC239T"	-0.0171412066744699	-0.094399208579372	-0.00100591685956006	-0.0339860239906589	-0.00688549431443457	-0.0230687037760808	0.0227800453228802	0.0526394829629735	0.0103718876499312	0.0411933421060691	-0.000899461217742654	-0.0505094321759261	-0.0636165476735616	0.0154571345348012	-0.00047220588417235	-0.0450778628643241	-0.0710189454484825	-0.0329975267155809	0.0276040774902666	-0.152633044370569
"CHC399T"	0.00468210057964085	0.00935574434986724	-0.0243722266087291	0.0336862508347537	0.00243697190138192	-0.00214802068888502	0.0128857243768184	-0.000631233056735098	-0.00807715987129877	-0.0242869060737476	-0.0198508754556849	0.0561383736675095	0.025099026681617	-0.00475664519121336	-0.0865477393823495	0.00633665015010777	-0.00646343221294789	-0.0581295760821606	0.0410257924832527	0.035213958512041
"CHC014T"	-0.00859769893798819	-0.00173950820864205	-0.0200269326391994	0.0687639339810148	-0.00379551978575504	0.0112731298124235	-0.0223707912425102	0.0232231952465875	-0.0600107520774261	-0.0113520721959077	0.00969994588750546	-0.0586654784943559	0.00344324033445063	-0.0269174776147906	-0.0252885973430727	-0.0168210880623343	-0.0439299639843008	0.0171164217713192	-0.00109245261367765	-0.0498110197911956
"CHC043T"	0.0250866391650813	-0.00739546614945386	-0.0437205597243588	0.03365139222917	0.00965578995461058	0.00714159942428091	-0.0150071686284736	0.018662432639216	-0.055548248470906	0.0047938183784404	-0.0202601269240756	-0.0899459654385693	-0.0162687387673251	-0.00905301950708887	-0.0351447412897858	-0.0370955561133444	-0.0437639905133234	-0.0232772400996812	0.0169245320321084	0.0142921498839316
"CHC037T"	0.0204899382193716	-0.0179230185613578	-0.0729958038128115	0.00191490849814321	0.0101128701663308	0.000125728073350457	0.0303370460291329	0.0065418358636232	-0.0195310878084605	-0.0132712000431696	0.0165532547115538	-0.00405432057556698	-0.04224183659473	-0.0278102427392883	-0.0408412904500594	0.0095538617299748	-0.0317856036736051	-0.0784391601877919	0.0577062636814177	0.00990083717188589
"CHC339T"	0.0206571490785366	-0.0671157311228224	-0.0302493503029289	-0.00874161440580778	0.00557707805244137	0.0204173756812931	-0.00134635662689042	0.00955746372936261	-0.0220106988800023	0.0217132252873083	0.00209825070433931	-0.0311780069446385	-0.0721889490506901	0.0160136507795876	-0.000536031087281008	-0.0357740034157103	-0.0130720246017038	-0.0237582651087255	0.0504996508287206	-0.145326895592394
"CHC245T"	-0.0276192765606862	-0.00275064737715363	-0.0202425170164774	0.0603214528451555	-0.0015023920762878	0.0230419784863813	-0.0148550614771767	0.0233421293054956	-0.0435638207124576	0.0210571113874647	0.0250833758379889	-0.0112750328270276	-0.029800447848421	-0.00774248540448328	-0.0483171084904792	-0.0181342874445586	-0.0287952116571959	-0.0207678937308766	-0.00290355913789537	-0.0116924179834562
"CHC253T"	-0.0076839459490215	-0.022399820853743	-0.00359840726710413	0.0969384755022059	-0.0111503400449471	0.0155470101475566	0.00700596104840906	0.0718782864591341	-0.0446274234718124	0.0588900695998946	0.00533244100837252	-0.0935436452995027	-0.0396807038579959	0.0316963177516201	0.050547077855522	-0.0248322840749337	-0.063960542988564	-0.034365557462245	0.00782434649759939	-0.0722259026689118
"CHC158T"	-0.00797545945350032	0.0253425185005109	-0.0259434389152601	0.0628693395381731	-0.00319355693839756	-0.00497994498921504	-0.0120413168237031	-0.011665412541031	-0.0221226048673132	0.00119039464955115	0.026623254688799	0.0267481244639731	-0.0267223730412444	-0.016289102644756	-0.0762968283428554	0.0141020931934621	-0.0255374334548729	-0.0635863233760435	0.0194203760755386	-0.00351676791325559
"CHC445T"	-0.0180233197543002	0.000936360310153622	-0.0241521913769341	0.0922389981099028	0.00494801763540521	0.0173476285323259	-0.00180231437538792	0.0396192921011227	-0.0294368904638107	0.0247396991707889	0.0136132757753201	-0.0426125363082461	-0.0122668264005295	0.00863770318661426	-0.00658466641662458	0.0167240900296252	-0.0558577087270092	-0.0545045617905905	0.0305224349121912	-0.0630904220954592
"CHC080T"	-0.0215685625460025	0.00180053163558272	-0.0382535714372033	0.0760269645460745	-0.0123880167416204	0.0475827778111003	-0.111665971705154	0.0227535524524577	-0.0451086860049674	-0.00276176433514949	0.00832965576203816	-0.0327242493444014	0.0173368262301387	0.00226324732266242	-0.0394560433458853	0.0119330561580937	-0.0537771184520772	-0.0102292532627639	0.0119218296851517	-0.0831968774828392
"CHC335T"	-0.00954380451096251	-0.00193790204626444	-0.00772343469464147	0.0586407362381212	-0.00651045644905406	0.0051026985505659	-0.0117783810513385	0.00586851423107221	-0.0481480696834689	0.0260752811036637	-0.0435054855244253	-0.00337925594486171	0.000111553066889564	-0.00844340136700017	-0.0720716499794797	0.023275875369622	-0.0206484515248269	-0.000522598427182053	0.00994866449309446	0.0157824952210344
"CHC230T"	-2.0916766062265e-05	-0.0294497573356942	-0.0467524872614542	0.00449730613779603	0.00828705946183028	0.00941243452363873	0.0177813575356409	0.0246424449249519	0.0211662033140206	0.0156283748217945	0.00838435710038414	-0.0310830511511774	-0.0282778726847492	0.0606047618488411	-0.00115473804304017	-0.0042056249660628	-0.0331158276726065	-0.0511460164429548	0.0835636847121816	-0.0156468961423059
"CHC228T"	0.0103379173332934	-0.0487333242860923	-0.0153331585525534	0.0232478500539415	-0.00951379393534366	0.0131858727020371	0.0272740437984649	0.0414752701679604	-0.00963553000856292	0.0131567193700737	-0.00499703578938271	-0.0933475042820058	-0.0688747208071561	0.0624164044217455	0.0307335033938893	-0.0428759989138777	-0.0416760906698942	-0.0322910869528086	0.00636862423107856	-0.146919988875591
"CHC010T"	0.000174075152169224	-0.0422420224732788	-0.0273222439619968	0.0544670529380502	-0.0174638797929579	0.0137453817423597	0.0232930712942105	0.0516081792371129	-0.00506087723739187	0.0056775812538899	-0.00137732906565556	-0.105280230066095	-0.0790444754667481	0.0549957603410308	0.0370673974918552	-0.0322739278678675	-0.0108188060591801	-0.0300610886440298	0.00327769147389162	-0.163900808134682
"CHC137T"	-0.0128047302065915	0.0146981899795971	-0.0151792648210506	0.0562086477329183	-0.00853400879389824	-0.000146976117062676	-0.0102522870527955	-0.0220065644028904	-0.0422461213710879	-0.030262504564321	-0.00535567831492142	0.00221067654481089	0.0294984044449802	-0.0218774620032295	-0.0937531785294927	-0.0198736709091142	-0.0195848968434112	0.0354013753724078	0.00713884278547927	0.0318233834450425
"CHC205T"	-0.0016387496006636	0.0169003392911126	-0.0470274410931836	0.057371945004822	0.00148532517466159	-0.0301404689775568	-0.107139273884633	0.0720242194328036	-0.0396417476969716	-0.0164876662296817	-0.0142964219180482	-0.0628170929125579	-0.0364185572046542	0.0560665094145735	0.00751414427185321	-0.00935396517861041	-0.0602585414013035	-0.0333852420521747	0.0495129803808742	-0.126627441814708
"CHC218T"	-0.0141534708852923	0.00441897661660844	-0.0186569006320594	0.0203260290202818	-0.00088976323884613	0.0217590680918269	-0.00820763713126009	0.0192920056448612	-0.0286599719083429	0.043891587464689	0.0167566331602911	-0.0181675146044468	-0.0122721966949482	0.0229624320532119	-0.0191668986011064	-0.00805820125266353	-0.0295406701044316	-0.0672903075202083	0.0432559956839661	0.000708351584173962
"CHC081T"	-0.0618279973706151	-0.0177527970825867	-0.04180779090448	-0.0221098689919666	-0.00342278761878352	0.00512894047721129	-0.0890065153399208	0.00975610833877172	-0.019311388992285	0.0134593994922597	0.0118272493804633	-0.012039111214727	-0.0424065885992457	0.0174145526917996	-0.0432939303842549	-0.0073073085848153	0.0223184568054183	-0.0684478435175657	0.0514542390511203	0.0137830235323317
"CHC031T"	-0.0570150928088929	0.0322673285064011	-0.0614209077658504	-0.00391327855465129	0.0284402159792787	0.047785220925449	-0.0470628014638856	0.0433432659966344	-0.0333164381811983	-0.0243816579818886	0.0241669412425109	-0.0166375876184556	-0.0188295922984995	0.0129168066878604	-0.0539309790243567	-0.0192021822373041	-0.0313201631405989	-0.0733088264358665	0.0145591276220764	-0.0230154314552923
"CHC242T"	0.00488666265306717	-0.0189280668038922	-0.0770148156014004	0.0513511672953523	0.01633967712227	0.0174124380826549	0.0227012785273446	0.0223289287910925	0.00253128928107403	0.016378191255333	-0.0174437491756536	-0.0164886225060623	-0.0274125319189506	0.0369946037062697	-0.0104680336230547	-0.00670713653454812	-0.0409744026359427	-0.0580648039296377	0.0760430697089694	-0.0481676365168803
"CHC059T"	-0.0126358199447786	-0.0379206236461927	-0.03792224350755	0.124199396867272	-0.0126252997109445	-0.00549601916385091	0.0355484035400946	0.0800812551644069	0.00543433604092891	0.0223811876899883	-0.00647823618236128	-0.0971659470249463	-0.0760884749473889	0.0519750238503673	0.0750022239672949	-0.0241022670793222	-0.0731795502129789	-0.0428903105462311	0.0303173520804615	-0.139547083648746
"CHC220T"	-0.0056829278430899	-0.0432873987839671	-0.0379004673832411	0.111773398082171	-0.00856952416527708	-0.000110540383617679	0.0395559930244712	0.0707085507138282	-0.026540749558949	0.036268810827082	0.00927118396700886	-0.0947992336728777	-0.0720776510217631	0.058971921233326	0.0833111203042586	-0.0229664715479305	-0.0736572070444153	-0.0503676254998387	0.0278984672941647	-0.1227309067985
"CHC206T"	-0.0105916163660546	-0.0441539761990772	-0.0282691941860324	0.102040135343261	-0.00685772056215673	0.00019442936270847	0.0335248788927308	0.0735587667007402	-0.0186899350640296	0.0338476486716486	0.00855889076317947	-0.0862901955603865	-0.0672250634217578	0.0576750946841853	0.0725323147791586	-0.0215945760395493	-0.0742304544211914	-0.0493013363347162	0.0288908376038795	-0.103981783062909
"CHC152T"	0.00523867580990625	-0.042471303992404	-0.0404624325011958	0.0410804965557492	0.00345327051980937	0.0131378677705214	0.0306131191692818	0.0594547572233405	-0.025596739351573	0.029713214481067	0.00308756478853581	-0.0597807305141809	-0.0538045302620632	0.0699615277870525	0.0494796069392077	-0.0283096339941713	-0.0611604660478088	-0.038934489634841	0.0385809931500444	-0.085456491547599
"CHC046T"	0.0168236371924897	-0.0246552122223528	-0.0300303219567701	0.0572060211023536	0.00964682399413616	-0.000405501395062794	-0.0117064902799581	0.0172059647704522	-0.0709752833966677	-0.00377410653468888	-0.0295280841016636	-0.0834710633451233	-0.00523078267246385	5.48539981894969e-05	-0.0304929931522038	-0.0276549197471972	-0.0364159182621292	0.00194236600391082	0.00519013674618771	-0.0139851171281716
"CHC211T"	-0.00421657264073735	-0.00455427418040675	-0.0177014820253486	0.0889471475928177	-0.00954491312906383	0.00470003219414163	-0.00309703496805107	0.0443337996551793	-0.0556942661790292	0.0212726277523901	0.00648219418236046	-0.0551338486502948	-0.0247606844227187	0.0209525404577834	0.0116392229130098	0.00241017406668794	-0.0543865954975088	-0.0291597223405036	0.00421438422696572	-0.0688471352047065
"CHC437T"	0.00333370345420315	0.0453906204573527	-0.105301282107947	0.0261509347598653	-0.0094363865135027	0.00133855613817785	-0.00594420822456865	0.0194766906796227	0.0195059832275209	0.0278308770466947	0.0141124858930884	-0.029342935754944	-0.00578693101949185	0.0324568621584126	-0.0399068549896799	0.0107171574839179	-0.0628370951577259	-0.0826873544270563	0.0651251631052843	-0.0478534566403156
"CHC725T"	-0.0197585086976786	-0.0127652476535116	-0.0236587184414915	0.0275528577519556	-0.0198390931447975	0.035397979269681	-0.0369355318168103	0.0284848905391254	-0.00744399425513207	0.0279492859015441	0.0155869781935556	-0.0369027093653278	-0.0436515445448908	0.0431349180894864	-0.00163869032134037	-0.00285970994769054	-0.043745374299546	-0.055822577136547	0.0925549820762546	-0.0329248697999139
"CHC317T"	-0.00277238956059667	-0.0211150814438915	-0.0809509910789849	0.0537777425571299	0.0174927188126139	0.0126668844040495	0.00557700986602672	0.016724620842562	0.0023602718683319	0.0123080054451107	0.00396043451677816	-0.0613603419267511	-0.0432314892921482	0.0694287041685886	-0.00160473242194809	0.0130012003278354	-0.0109769207695794	-0.0443243787602607	0.0580424102090865	-0.0929813524180143
"CHC789T"	6.27925407536839e-05	-0.0140920431110522	-0.00940330345539413	0.0508941658748561	-0.00795190803401104	0.0427346407063513	-0.0166635166684475	0.0584695358336096	-0.0458364465653746	0.0345705004945136	0.00247130074866855	-0.0600429392471536	-0.0259551106057383	0.0385777075285461	0.0240303666385716	-0.0211553225970394	-0.0573467681413849	-0.0463644213701203	0.0276552842921157	-0.0546615286247511
"CHC195T"	-0.0139327886601798	0.00647242895718202	-0.048196918545554	0.0458048274698961	0.00607678680199478	-0.0123666511068988	-0.000680768857440915	0.0204573822995293	-0.0110921902097629	0.0127948113816117	0.0249174695149671	-0.0088858990950906	-0.0434111871496363	-0.00720531424162855	-0.0553583837388208	0.0202357933950949	-0.0226752438842836	-0.0686407699494029	0.0348252141715659	0.0106882345749815
"CHC1196T"	-0.0154820784494834	-0.0237922054593744	-0.0150089620604017	0.0956203445946536	-0.00849306834905336	0.0251358745015688	-0.00476496278627047	0.0674608837420076	-0.0534546885456113	0.0397668151633811	0.00803640575143664	-0.0768508489509815	-0.0536331500353263	0.000277039269453855	0.049805757297846	-0.0250640110443771	-0.0691642504636716	-0.0318355817168607	0.0199270528886096	-0.111963396430492
"CHC398T"	-0.0184691198813266	-0.0399013526683265	-0.0190872111388192	0.0788283195168562	0.00292727772079057	0.0149944462082606	-0.00647703467545462	0.0385850352768911	-0.0268706116912878	0.020696978621504	0.0143219622219853	-0.0525141066129634	-0.0445752549118065	0.0139957320275593	0.0238466338994893	-0.0112035359244417	-0.0571774509104914	-0.0545417573133102	0.0321777604732442	-0.0727035539412815
"CHC1010T"	0.00425991820951476	-0.0389037144519611	-0.0270022419954248	0.0484479036609448	-0.000202639288844824	0.0135942847607673	0.0233770422704573	0.0561029295191407	-0.0212298009949029	0.0224901739012337	0.000438197473276747	-0.0864842840257278	-0.0670373715259658	0.066082114618357	0.0394419781326381	-0.029143503455143	-0.0164018106050045	-0.0362606696932983	0.0271146827152434	-0.12133627344378
"CHC1035T"	0.0242521180090891	-8.08430138056274e-05	-0.0406721234065462	0.0501260207429563	0.00496179905031361	0.00175593640555669	0.00365964775916551	0.0364316140674016	-0.00081439540866338	0.0330183685706553	0.0164230953643662	-0.0678947309617092	-0.0312809216409378	0.00642799820295323	-0.0114228902646354	-0.0132303116236523	-0.0471129172132577	-0.0556710927532184	0.0359836493070466	-0.0370123679864353
"CHC1040T"	-0.0181613201002793	0.0214210096137798	-0.00752216506423489	-0.0138785047902545	0.060101837114433	0.0269222999034524	-0.0719690002707953	-0.0244826684538859	-0.0143858372299383	-0.0109970206826515	-0.0412626344092724	0.0499195253877945	0.0141203758233423	0.0150925806237718	-0.0972042639757223	0.0158138500381699	0.0016605604600486	-0.0795899963273753	0.0402125494377274	0.0755650058815875
"CHC1041T"	-0.0683419876601501	0.0102498964492308	-0.0490740931530985	0.0397763704376113	-0.051735668296205	0.0387533382600026	-0.0167813610207746	0.0499948716715385	-0.0113976914601001	-0.0669375210016681	-0.059521373145178	0.0518844192830996	-0.0152581562268922	-0.0211513015205327	-0.0821625096389272	0.0138609924614798	-0.0168621297475383	-0.0741488264910898	0.0200929173764558	0.0209490081567091
"CHC1044T"	0.0211163117586613	-0.053692875971445	-0.0500905003051112	-0.0294848335439249	-0.00276979465015021	0.0275550434425959	0.0201104878278013	-0.0401582116722455	0.00574141325423701	-0.0174400153060042	-0.00526841686833313	-0.0335199078346373	-0.0525700283822647	0.075267537216507	-0.0239201859304757	-0.0318729174393526	-0.0274291685592133	-0.0367498319122376	0.0599200549603269	-0.0254147366881657
