"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"CHC018T"	0.0597328472142179	0.013324277279023	0.0312367686870301	-0.0844586931233792	0.000984819250994881	0.032689231062344	-0.00783147943407685	-0.0199079885038717	0.00714898573106344	-0.00601174232803724	0.0305868764305622	-0.0378823220629904	0.0280927417145264	-0.00223862327061696	0.00344742293703813	-0.0725523173745142	0.130062604344134	-0.0123114460204648	0.0267751826675657	-0.0023836996525516
"CHC229T"	0.00523620734310152	0.0206884975293397	0.0286788804584593	-0.0463959261376204	-0.00374128309256895	-0.00277396617236118	0.012091248196997	0.173774618289989	0.0411155006833529	-0.0174672372162487	0.0589475796331074	-0.010347347311835	-0.00470815503135912	-0.0225493858473452	-0.0261493488064985	0.0362186449235175	-0.00846655456900289	-0.0467761034368852	-0.0214324377438742	-0.0521044587880922
"CHC231T"	-0.00165091771844285	0.0576126355375686	-0.0137734008189733	-0.0159089793499771	-0.0334296188531316	0.0351096107522875	-0.00755419250712081	0.100984303347933	0.0500648948321279	-0.0119031041742439	0.0693527707358478	-0.0432830405857575	0.0418063379392337	-0.0388330522372935	-0.0254482968757976	-0.0369996814425425	-0.0161709508881112	-0.025919042638363	0.0216680532550917	-0.0521015873534085
"CHC013T"	-0.00522314962205104	-0.0180833531130695	-0.015205918848538	0.0214538657234182	-0.00819336148840442	0.0136775224851001	-0.0168172530246958	0.00980835962079258	0.0778041384675329	-0.0603889378928685	0.0732065952340123	-0.040079416819248	0.0173576273316303	-0.150357810363027	-0.0136386176214231	-0.0335649691674715	0.00917508575438414	0.00941177182800763	0.0253756977671781	-0.00763351659296752
"CHC441T"	-0.0061448515778144	-0.0125608834186423	0.0421002227166692	-0.00961279922299045	-0.0110309999203563	-0.0571541886247317	-0.00174081670875799	0.099516587306189	0.0547983021618466	-0.0239805314432307	-0.00761302018495338	-0.00877218326010226	0.0683041851626836	-0.00762988487530061	-0.0456871122523217	-0.05496300231063	0.00500821339565523	0.00932661081641018	0.0439363788204095	0.0601197798609188
"CHC333T"	0.0840071227944409	-0.0206399403451958	-0.00349991328935489	-0.0263896511675453	0.0316846229171975	0.0037738182479298	-0.0151660581583538	-0.0148615931033779	0.025650019761596	-0.0115694153729534	0.0472669395213544	-0.0547932118932282	0.026613948094355	-0.143477836114443	0.00629459260020446	0.0157153775830967	-0.0283893598626746	-0.0532754239748074	0.0390302561784971	0.00252503953399778
"CHC239T"	0.0626444262818846	0.0438012562861886	0.0255554102854027	-0.095351455485065	0.0177272618756067	0.0329437899578489	9.21768024656211e-05	-0.021427980524451	0.00287998945567007	0.0063814189177744	0.0327136268493533	-0.0174386741719095	0.0554670640487143	-0.000565602922567264	0.0102470592674626	-0.0588286280120545	0.153221562514415	-0.0282254399964356	0.0705259828530371	-0.0183450341154324
"CHC399T"	-0.0272495046334711	-0.0235957304894415	0.00844458533020193	0.00780818096539176	0.00483824571372613	-0.0327860639215932	-0.0196170792685322	-0.0116172017838173	0.0836666721228447	-0.00369246020537127	0.0583240766795777	0.00482879992813961	-0.00103898801703606	-0.0253994606356579	-0.00746533757271492	0.0604134679917638	-0.035222116599646	-0.0400725570520202	0.00698801043719293	0.00276908268007699
"CHC014T"	-0.00149225683022668	-0.0134360926481937	0.00296044299527866	-0.00179060346036609	-0.0154963284746346	-0.0697433221086722	0.00962370864656537	0.0219035221092491	0.029008039245552	0.00468125751247805	-0.0174176638705046	0.025257300075419	0.0201290190830034	-0.0191782230270595	-0.0594703588879257	-0.0591692148768689	0.0507272703286334	0.000333524363253129	0.0436208926519499	-0.00739943256282496
"CHC043T"	0.0194188558645482	0.00396558603885602	0.0183532973911973	-0.00790914248121932	-0.0133211598158605	-0.0355498442849625	-0.0201141275514435	0.0146199779362293	0.0411039674082574	-0.00976848255202918	0.0226203220590387	0.0062810861837324	0.0164891101998009	-0.0423266858233023	-0.0548693071903291	-0.0931442554958104	-0.0131002370660865	-0.0178178366493815	0.043243362307426	0.0257645366835379
"CHC037T"	0.0420560949072399	-0.0134304232192984	-0.00466843210183988	-0.0186260927394669	-2.02456038542308e-05	-0.0022101030641609	0.0162462813225686	-0.0307511534100037	0.0405777581855834	-0.010086512068284	0.0783977164765335	0.0283180906084491	0.00676348246800846	-0.0732610861697775	-0.0192855020064196	0.00109397603014709	-0.0100110321092561	-0.0579634345740789	0.0316366355984553	0.0204722816236045
"CHC339T"	0.072353111379454	0.0227822126168991	0.0279473702177295	-0.0673876969698878	-0.0220246511290175	0.00844504255584442	0.00286818981633967	0.00207569483948108	0.000579274038642018	-0.00669033257383573	0.0229772764453698	-0.01683095027381	0.0133095119076426	-0.0301376163990144	-0.0217190949096512	-0.0325005613592341	0.145789250152046	-0.0508320821884863	0.0127429946731394	0.0208271980612433
"CHC245T"	0.0291221589990425	0.0206399946935776	0.0101453331746598	-0.00353861519923	-0.026132468884033	-0.0606925496641982	0.02595059015678	0.0154262452800845	0.0494060779703965	0.00194510639394776	0.0204564452390049	0.00606584253660045	0.0230895005541338	-0.0201926068539297	-0.043568868111774	-0.0105621010452075	0.01259561293691	0.00305543158970235	0.0288180370570552	-0.0267485443988623
"CHC253T"	0.0402615242660295	0.0553752470901386	-0.0036746162724821	-0.0230099786408934	-0.0244327630433752	-0.0990771657193648	0.00564495348470702	-0.00809872440614968	-0.0448187532467834	0.0137534073368326	0.0341330425743415	-0.0343161327136238	0.0695945094979199	-0.00220531358051771	-0.0451225609081478	-0.0974412681189281	0.0730166785124095	-0.00905650580782093	0.0631538259279439	-0.00538068373872051
"CHC158T"	0.0258756614538863	0.0012919639003946	-0.00792653462196862	0.0246643641067225	0.00536521598831409	-0.0621452761862369	0.0266848264042705	0.0120780723418727	0.0745655125400723	0.00366411787321584	0.0636727203618863	0.0163347512758846	-0.0118483831218079	-0.0265287246718863	-0.0222253871185581	0.0345940031291973	0.0039165871960514	-0.0197263578404206	0.0258086352118321	-0.00748038077036121
"CHC445T"	0.0125937744886836	0.0204656496341714	-0.0300906189811186	0.000926912545881788	-0.0227980318515246	-0.0927490362686616	0.0131931512109162	0.000212865518744372	0.00817209040641923	-0.00165596542836478	0.0545992241316973	-0.00911012505302744	0.0355378172555564	-0.0239116128947119	-0.0299816482879409	-0.0364383984527251	0.0635372878015727	-0.0319824701745031	0.055445677132935	-0.0153990087333505
"CHC080T"	-0.0154536534577984	-0.00791124078005684	-0.0248823882173421	0.0030345259492872	-0.0514752702487497	-0.0757003588882789	0.00778793695817042	0.110448055228799	0.0397195172520632	0.0146845797354747	0.00957482074942317	-0.0024959585213049	0.0180068648390617	-0.0385495735009221	-0.0451336974653925	-0.0256336019502343	0.0840373668486443	-0.01296753982131	0.0535981210868921	-0.0172117420969081
"CHC335T"	-0.000195845055924611	0.0233278807132638	-0.0250852780189909	-0.00218897928711214	-0.00829746263637765	-0.0583119363579186	-0.0438937458853069	0.0107896951010357	0.0718860685248065	0.00855508633675151	0.000707769056893891	0.00815478763002675	0.00242062413037361	-0.00769975365460651	-0.0487080192001523	0.00575828612003574	-0.0152006321312393	-0.0111297188744185	0.0206276080067071	-0.0083493254539859
"CHC230T"	0.0283845942638202	0.0143283062087136	-0.00429537816308076	-0.0302402945597378	-0.0127530839249406	-0.0050672167077296	0.00849401214536095	-0.0181707936658026	0.00152751432781137	-0.00723633014985179	0.0509866925301124	-0.060892881918174	0.023583787052184	-0.0471313283315678	0.0212528745796775	-0.0288783207563595	0.0157158136111118	-0.0838702989822087	0.0327546326005357	0.000692320496225481
"CHC228T"	0.0710565138534558	0.012411154135061	0.0196638699945709	-0.0497982410240695	-0.0186272720825875	-0.0249268451596471	-0.00450735504530015	-0.0273724597628148	-0.0264824391135008	0.00936858945846991	0.0316897030269594	-0.0643699236524905	0.0416620908386824	-0.0143396949670573	-0.00884187163082734	-0.0966797569227749	0.147809090061308	-0.00724495094336339	0.040928106843858	0.0115172144214917
"CHC010T"	0.0815041637962006	0.00404712854213202	0.00690806176276595	-0.0431162761803215	-0.0198720457057514	-0.0563508377253926	-0.00120713305838	-0.0240971767986548	-0.0322676757876591	0.0182581360286561	0.0295802764368768	-0.0566346041062352	0.050420638972505	-0.0262740710475199	-0.00427549289236617	-0.105898012837568	0.164803642055554	-0.00447554173551593	0.00993971349385464	0.00210143646255354
"CHC137T"	-0.0286132333236523	-0.0293210187115707	0.0226463363589224	0.0136292160356257	-7.75587263431524e-05	-0.0559631019371505	-0.00483900603604793	0.0115123905276243	0.0944059337002332	0.00733198278944295	-0.035533201805087	0.0203834272445743	-0.0239399190376557	-0.0151745917254255	-0.0411684380269546	0.00323444861778158	-0.030814154567849	-0.00654095256950235	0.0199364107327654	-0.0138728439796782
"CHC205T"	0.0374562420156977	-0.0183668246965556	-0.0124890272222843	0.0173384953410103	0.0254232521515866	-0.0588500591386949	-0.0150130688891416	0.105358871720617	-0.00411479763484948	0.000114960059220843	0.0328445829143352	-0.0572577817181208	0.0706229223397462	-0.0471111115512152	-0.0391598082682322	-0.0647047019762728	0.126868304681271	-0.0511106445074701	0.0597104463144669	-0.000662541822459974
"CHC218T"	0.01191991985538	0.0417685186823877	-0.000124637241543811	0.00388192018326508	-0.0260750628584444	-0.0206708713354345	0.0173490276518617	0.00815044756494871	0.0199404570204524	0.00241311016224899	0.067137142469868	-0.0243875481627126	0.0187004665739806	-0.0186632420782837	-0.0292318664987506	-0.0171526430296143	-0.000360062344895129	-0.0434324682976622	0.0293898631608998	-0.0125294715382522
"CHC081T"	0.0428378280100709	0.0138731429889618	-0.00176100687122088	-0.0173077178648894	-0.00926492492338366	0.0220021862362239	0.012497620056502	0.089579878003673	0.0432205996152313	0.00435247709885794	0.0679747453347634	-0.018335768511305	0.00962288242761136	-0.0429573541888831	-0.0196181434802214	-0.0108490038800475	-0.0132497982617159	-0.0512637217207317	-0.0223468321730644	-0.0604228786483666
"CHC031T"	0.0192227671574148	-0.0256043363626764	0.009157433389015	0.0319783499656452	-0.050898003236084	0.00329267564202738	0.0251170742809903	0.0473617360631268	0.054922501953534	-0.0278170614107576	0.0727087252672571	-0.0145186829426645	0.04242568982514	-0.0621846025153911	-0.0326418812296158	-0.0166042597658293	0.0236687433925782	-0.0138986566167984	0.0313386490276162	-0.0555711933766756
"CHC242T"	0.0267016115672094	0.015781700548924	0.00247839000826705	-0.0196045495661397	-0.0199244438452945	-0.0516552128766824	-0.0171160153145626	-0.0229970735344783	0.0103085825722214	-0.0155111619230268	0.0578343720581616	-0.0372876292597413	0.0219772935476326	-0.0773032678347136	0.0026177294015377	-0.0140530187438057	0.0483936860675036	-0.0761444149160559	0.0407477252175907	0.00528525617703563
"CHC059T"	0.0764745407399474	0.0211497488236504	-0.0024715477372803	-0.0389049009979571	-0.00175323768695592	-0.126484901801055	-0.00634327354110394	-0.0366724589678252	-0.0697798298334764	0.0146638926805727	0.0427865085481959	-0.0535534489864203	0.0784872031864896	-0.0369903362163843	0.00569674347450806	-0.100517174554523	0.140124776213463	-0.0313932292190719	0.0722585877357049	-0.011587467933158
"CHC220T"	0.0725424646757458	0.0341131587366764	-0.00314345252517732	-0.044150326192169	-0.00719490796947933	-0.113961292480028	0.00942029160937482	-0.0406886631122803	-0.07833700343879	0.0107009020503901	0.0501799125307485	-0.0605319100932725	0.069358081589129	-0.0369025758978359	-0.0265548045805854	-0.0984232243352331	0.123276144394582	-0.0289670316643516	0.0727472665265134	-0.00402206400800615
"CHC206T"	0.0673686700733021	0.0318751912210979	-0.00354796505695374	-0.04511016353676	-0.00726118697350714	-0.104130912251232	0.00875284502717894	-0.0344364382610477	-0.0679329597691221	0.0088456651326432	0.0491427054163317	-0.0592348810057453	0.0721326247838784	-0.0274750099323068	-0.0186929469115265	-0.0897982241829289	0.10449370603364	-0.0298216207540131	0.0733983001278533	-0.0092522614748567
"CHC152T"	0.0535539814880203	0.0281913198041996	0.00998140545261259	-0.0435321896299601	-0.0179402168552301	-0.042668275745926	0.00356844170231693	-0.030967594297293	-0.0466143642641097	-0.00270152788416104	0.0385304979120284	-0.0713776632350343	0.0598147444596627	-0.0400150658898545	-0.0253908258526238	-0.063990320330457	0.0857697468214652	-0.0388876126351816	0.060549346707449	0.00603411816632755
"CHC046T"	0.00824018409198262	-0.00516151753290169	0.00967037704180435	-0.0250298787590746	-0.00529261542076093	-0.0587385920231834	-0.0296764868033601	0.0112983739612716	0.0356810642311341	-0.00956029259804751	-0.00246975167391521	-0.00224853301325627	0.0138217561819437	-0.0288289230730197	-0.0702370574528016	-0.085206545662633	0.0152190723558901	-0.00628914852230494	0.0359502880654676	0.0173510791217451
"CHC211T"	0.0254424541824412	0.0175605416991357	-0.0182508701873562	-0.00487751117457968	-0.00980251119595634	-0.0899854396649922	0.00610066774183131	0.00167432959951819	-0.00869372082497518	0.0118747385770552	0.0291058671916098	-0.0219461388926176	0.0413576856599966	-0.0170415311309693	-0.0558896006630902	-0.0527244642224225	0.0693660524280641	-0.00552870204797999	0.0538973788071422	-0.00203879390640509
"CHC437T"	0.00617549732861745	0.0254413828033368	-0.0185303413473575	0.0451377846275196	-0.00549528499905133	-0.0263734085558205	0.0138555494419058	0.00416744436104177	0.0407689973200913	0.0121689291933344	0.082708328874081	-0.0329132540394312	0.0174429651690298	-0.105168904682375	0.0190054453754566	-0.0242901596061721	0.0480072069023276	-0.0661529737497473	0.0625067057630581	0.00602164404666672
"CHC725T"	0.0442300632326387	0.0246216392485381	-0.00776661119861332	-0.0131518840111129	-0.0401225145218214	-0.028052870538095	0.0158912439142482	0.0362945342706959	0.00202680337639084	0.021967660186777	0.0555081766858184	-0.043974083715602	0.0274287266932821	-0.0241626700173714	-0.00762477913066196	-0.0321622560063391	0.0330923473428376	-0.0929050426033296	0.0433434537706672	-0.017182486063421
"CHC317T"	0.0451332487529451	0.00922938728740266	-0.0281825025048659	-0.0209124244898466	-0.0176078962353188	-0.054232108271119	0.00337210700004253	-0.00758429670595793	0.00256906555483237	-0.0148249146704817	0.0440486196259714	-0.0690069456517978	0.013187060237583	-0.0809948890570052	0.0022967113775981	-0.0529777740958551	0.0935339613900094	-0.0597450580767688	0.0103785672816007	0.00015321819511763
