"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"CHC018T"	-0.0123403811065109	-0.00229301724087498	0.0375006190268807	0.0334415653932808	0.0198449433117721	-0.00333477929123614	0.032801050697682	0.0600281118948825	0.0062181899465219	-0.0268781365351637	0.0132249019129061	0.0304269337041848	0.00790177667842205	0.084263525373583	0.00230952190146128	-0.0278692081368639	-0.00224762241574575	0.129852511427963	-0.00705814258974875	0.0721836563222304
"CHC229T"	-0.0470481096121873	-0.0523524041748658	0.0100155312872532	0.0293219236889957	-0.1733687671122	0.0261607787945382	-0.00300748123403105	0.00542741694011878	0.017605876937577	0.0214809393014003	0.020340672820385	0.0588765936260534	-0.0119434465030012	0.0464435673155259	-0.0028761512968629	0.00494200353165986	-0.0222798455467711	-0.00863420682171878	-0.0414165166740068	-0.0370053054590697
"CHC231T"	-0.0258508913640562	-0.0527535772491651	0.0433430063566169	-0.0105736462313009	-0.101049566747352	0.0254683364775717	0.0350802231108606	-0.00166062921466376	0.0122051406139921	-0.0217392261166701	0.0580126803144261	0.069313840229654	0.0075727356085266	0.0159394032708986	-0.0320333607140656	-0.0422793432635485	-0.0387421504237877	-0.0163020507559594	-0.0499933077831857	0.0370646074072777
"CHC013T"	0.00928739399917343	-0.0080245708435203	0.0401485577672042	-0.0137471253518502	-0.0100109206161914	0.0136133174543713	0.0136501767361566	-0.00545313907034331	0.0606873464726784	-0.0254266547484022	-0.0177810314772249	0.0730834826133468	0.0167801389685769	-0.0215142907881937	-0.00746811845913383	-0.0178609553306282	-0.1503672907354	0.00911678966519597	-0.07766975630099	0.0339998602241475
"CHC441T"	0.00926870362574009	0.0600904425715625	0.00821655897665054	0.0436209843702594	-0.0997325236924189	0.0459438984864565	-0.057114788635403	-0.00579299568495677	0.0241650221220336	-0.0439983535935983	-0.0124775555728625	-0.00797522734112952	0.00176104188483976	0.00931408262550834	-0.00972317541281681	-0.0682767859531339	-0.00777802241609604	0.00500557187280087	-0.0542708491606551	0.0540426651675451
"CHC333T"	-0.0536140963059413	0.0027383122768728	0.0546268102548111	-0.00433504192880303	0.0147340624191543	-0.00643633948452386	0.00363264967542953	0.0842411385976557	0.0115179083430924	-0.0390486665732093	-0.0207589464267224	0.0471788621618255	0.0151497776804942	0.0261602444513589	0.0318891489631496	-0.0258916685863684	-0.143409979103213	-0.0284578824142956	-0.0258192064372196	-0.015245813848682
"CHC239T"	-0.02825006476612	-0.0180943639753985	0.0168894302694695	0.0277094362827809	0.0214236288314319	-0.0102212657306666	0.0330845131191765	0.0633282488495062	-0.00626301965012334	-0.0706022886386568	0.0437533209098102	0.032628586213404	-4.22624479859595e-05	0.0951029044023467	0.0190680712293383	-0.0550019112808857	-0.000544776268830243	0.152997632420568	-0.00282190267475976	0.0582816706133267
"CHC399T"	-0.0402695475449701	0.00310268021075171	-0.00492122931846778	0.00701764516839399	0.011818957529599	0.00745221419810405	-0.0330320440746182	-0.0270243541244637	0.00361688349969245	-0.00691575016116319	-0.023758560988334	0.0582425220051926	0.0196301250133944	-0.00805049624055855	0.00450735456207204	0.000804327137692532	-0.025322469249513	-0.0352166119615141	-0.0839037642598919	-0.0600978178328657
"CHC014T"	0.000433324125979392	-0.00767217923566086	-0.0254536181132741	0.00413522158062962	-0.0220681891657002	0.059520668275254	-0.0695911862764421	-0.00165520721903883	-0.00452646785139777	-0.0436633305346756	-0.013202782087545	-0.0174838699354932	-0.00960920406058837	0.00171744735839667	-0.0149070985551123	-0.0204451654916458	-0.0192616775727545	0.0507643435816608	-0.0285941528800142	0.0592460443982744
"CHC043T"	-0.0177014184551395	0.0256391565551037	-0.00652064407107605	0.0201236955468909	-0.0149085695883803	0.0549464455993433	-0.0355084848758922	0.0190655609840353	0.00989896986213956	-0.0433328795813054	0.00412478136187922	0.0224529204377015	0.0201149559436695	0.00775078239790078	-0.0124769844294897	-0.0165832886954643	-0.0424974277493279	-0.0131524042448555	-0.0405238187199123	0.093077082732672
