"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"CHC018T"	0.0280814788260565	-0.0148816055889969	0.0401336713247527	0.131960177930824	0.0157562544082871	0.0270840302412513	-0.0203792796126035	0.000630965668392193	-0.0813748620375925	0.00833758179839582	-0.00384382959042088	0.0212185668337141	-0.00734819086459773	0.0025471773393414	0.0730715838952742	0.00778068632068585	0.0205251897739408	-0.0168674091628362	-0.0626211751645782	0.032003299343461
"CHC229T"	0.0543695540778339	-0.00502777970438616	0.0133540350360639	-0.0060251325739985	0.0494972048511404	-0.020867975487576	-0.0291986928485489	0.00925918765105707	-0.042151405263824	-0.011315424465186	0.039981570890373	-0.00468045803551775	-0.0320342779799673	0.0239410432407029	-0.0356401954580628	0.0414185402307324	-0.176666728821514	-0.0302292557331646	-0.00839823294908676	-0.00285162018294011
"CHC231T"	0.0672091249920701	0.0442561185672583	0.043760932395292	-0.0136188054119021	0.0271250813035004	0.0220713943233486	-0.0452264111167976	0.0348871735841883	-0.0146594946929436	0.00676559884736738	0.0378689265648359	0.0442195804710578	-0.0382594288494171	0.0411198937713024	0.0335898352577679	0.0515822967098949	-0.100159296668583	-0.00665529612276165	-0.000605871701677307	0.0368660625336205
"CHC013T"	0.0712199960096941	0.0245162154164752	0.0359513476261019	0.0085247657281341	-0.00475078284071939	0.0252475863562678	0.0227235602570416	0.00538207699980553	0.0248887675453895	0.0152059958389135	0.00879143508470227	0.0170805293674405	-0.00782511479984428	0.152986892118976	0.0322110880774945	0.0781439643217025	-0.0053793756932359	-0.0561229349980224	0.00396769995153362	0.0131510658344261
"CHC441T"	-0.01389706066528	-0.0258585888497455	0.00603846977011417	0.00553407081532969	3.32518774362467e-06	0.0445823168464796	0.012431625398154	0.00730740814147079	-0.0016137533648269	0.0048011480332332	-0.0648838381237693	0.0675181650968471	-0.0477522533598162	0.00761532481699052	0.0555113107876338	0.0542496316521511	-0.0947840736413374	-0.0489436448342641	0.00110743432372297	-0.0538018517897263
"CHC333T"	0.0462182990280028	-0.00584660575745306	0.0520931721154677	-0.0285832595082498	0.0566988191813573	0.0391641357621148	0.0137636825423041	-0.0354794329161126	-0.0212915633598712	0.014838456662643	0.00158382165214586	0.0231337113435372	0.0144097254254029	0.143328635435065	-0.0140100293109422	0.0244681521262867	0.015734058380982	-0.0120621667894867	-0.0859025821116697	0.00410459807828403
"CHC239T"	0.0306068843231482	-0.00693888586827741	0.0203280193371817	0.156658057859534	0.0308704376562413	0.0710355173829472	-0.0516653004897144	-0.0153938680198155	-0.092304247615786	0.000310351706648615	0.00877718296295507	0.0465667970689578	-0.00646798358554682	0.000676507697928042	0.0594584531705125	0.00346612853317924	0.0209760830342615	0.000421831741468578	-0.0659584838574617	0.0332473006369366
"CHC399T"	0.0578999727166026	-0.0253445050898585	-0.00615888276240758	-0.0360208016837913	0.0410839463380075	0.00698598096430629	0.0139622298430862	-0.00611450187737647	0.0115672053845946	0.0200581902826639	0.00246121453361747	-0.000706836328426705	-0.000271048698442806	0.0255895601386065	-0.0585203676064867	0.0833245027913273	0.00974401426433935	-0.00849565260401941	0.0250342293041712	-0.0329372333455291
"CHC014T"	-0.0186154838707471	-0.00174162125026769	-0.0268929780901045	0.0501097397790208	0.000344619111655805	0.043627620697285	0.0246461835979753	0.013928371741495	-0.000351333767262555	-0.00804968265615945	0.0046518171276752	0.0208602952077492	-0.0565228732355082	0.0194913588228712	0.0571238338905237	0.0305716064431051	-0.0224866508041376	0.00349437346755139	-0.00167625207184413	-0.0701004034147066
"CHC043T"	0.0199308154288002	-0.000728676383261814	-0.00783564544549622	-0.0125968001489861	0.0222608547838469	0.0433750452132432	0.00783441986130827	0.00972129995430346	-0.00454174448342796	0.02187575052626	-0.0303316362710348	0.0137790988067422	-0.0586672163907044	0.0420648368359543	0.0911502907099823	0.041795332270495	-0.0137872427731891	-0.0132440546091024	-0.0217121432005623	-0.0331293441164714
"CHC037T"	0.0785375160648897	-0.00234144333205998	-0.0300975420050562	-0.0105183550811795	0.0601328858201403	0.0315417246749681	0.0187447213659494	-0.00562765188224177	-0.0165852247484996	-0.0163594221984076	-0.0168119252329671	0.00393378704055186	-0.0131926758147006	0.0724293767189807	-0.0013013389200584	0.0406324900509674	0.0304039737879033	-0.00610046464652901	-0.0427961098392982	-0.00200512630026997
"CHC339T"	0.0205997588526332	-0.00199462912961802	0.0183615570620379	0.146669482017675	0.0548668450436453	0.0128666561893642	-0.012785069731198	0.0202024032349986	-0.0663192836173744	-0.00231583092973352	-0.0300990798600357	0.00700227759962413	-0.0283570492740469	0.0294030104410981	0.0307927921278738	0.00154046597814618	-0.000769071231473545	-0.00996246062401172	-0.0733963127296014	0.00773317772639942
"CHC245T"	0.0186565223292431	0.00135413478742036	-0.00701080572984321	0.0132825658218816	-0.00162262231025219	0.029057218359692	-0.0176974199910479	0.0260267162648509	-0.000656345864280546	-0.024768106552334	0.0161283675292187	0.0211924009328355	-0.0499009701043499	0.0214288340161959	0.00917151088265817	0.0503190360960677	-0.0172401645009349	0.00175257031667766	-0.0327982091945367	-0.0596194856418651
