"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"cg17300544"	0.140492274925858	-0.880798079368945	0.396612682317494	-0.754983492365352	0.685547030689942	-0.423381237608641	1.55973319460147	1.70220893272058	4.07919770469415	1.42043826574703	0.019144834207034	0.306968289176699	-0.936820232509169	3.44150488927998	-0.47224071157398	-1.51328281759678	-2.74400821292347	0.460179048633562	4.67333159862196	-1.06675785593308
"cg15241633"	1.63609097696766	0.353075039371775	0.410888005249418	0.818499432650684	-0.853518010816431	-0.560970182618428	0.624661444724373	-0.333165454428618	1.57949574246221	-0.627030897908033	1.06108892763986	-0.0450793345522436	0.670836055498792	-0.85312251958764	-2.03604353575348	-3.4389151243024	0.189898141674215	1.07637435668311	0.243147957053755	1.29763455749263
"cg18085990"	2.90335377816211	-0.648899808799084	0.972177724514457	-0.573594565309836	1.24100390520944	-1.027241590579	1.071797155165	2.87684130067886	-0.624738663955737	0.21503513456279	-0.19310458197619	0.280349506259811	-0.0768501783413657	-1.91877562117275	0.146627710626102	-1.05645515785104	-0.802237284129268	0.511774860943744	-0.436361375194922	0.807001764560793
"cg14112997"	-0.74273716656409	0.286859855372081	0.247368836959572	-0.35322588153555	-0.793447826938843	-0.713272626473727	-1.87594393322866	0.346488302598719	2.42682064837992	-1.02485554068827	-0.599588524230232	-0.423926514313195	0.540380149410907	-0.415497176148892	1.61594236566298	-1.77355477757827	0.0479498402800007	0.511124214070916	2.84360299149409	0.0751880646872346
"cg21211688"	-1.03685581041184	-1.72782720256333	-2.96323619105615	-0.173897152142849	-1.00883912465744	-0.55610630891423	-4.62304505956236	-3.25722627004917	-0.356405549957134	0.620187551997189	-0.933735294019499	0.776934614235145	0.639576515999368	-1.62803047743155	2.78904788179656	1.24281648597159	-0.521649133646908	-0.368818951990787	-1.40006668903499	-1.75216138902156
"cg02714192"	1.21539076173561	-0.60962029993719	-1.91610570089075	-1.89007683078561	-0.335205780752324	0.165627191630696	0.260197444961768	0.728984515831474	-1.10866236109727	-0.270448126200309	0.733914177734349	0.326362696778254	0.850624444791846	-1.05388563066577	-0.784466213146999	-1.83653205480759	-1.21216392903006	1.09432897543699	0.586536074047293	1.17051391700983
"cg18222083"	1.83389110431918	-0.875606604539373	-2.26346345135555	-1.97761653342124	-1.0862295713494	0.0278603008815184	2.6137996266401	1.43524879367354	-0.358843409311031	0.272840737067155	4.42267999551233	-0.0851595464463005	-1.01228614411439	-0.0513382467180926	1.82988190270851	-0.265804182483525	-2.05346845456649	1.17926473371443	1.59562006350654	-2.9447629932829
"cg22770560"	-0.343334018813136	-0.433635090475171	0.396418946693774	2.21096480202684	-0.34725323987919	-1.91104642146374	-0.0297891279312658	-0.108201996679813	0.664501411168784	-0.43003308992189	0.920765916512247	-1.27321134749279	-0.1813004542582	-0.689578961866495	-1.97132172036609	-0.943588468835479	0.214424930037893	0.320423502006038	-0.289069286389254	1.35396939140256
"cg24980040"	-0.24242880097029	-0.53561089926294	-0.10016036691186	-1.87488209429363	-0.127521255757009	-1.16327057952072	0.886311874004487	-0.625705343189378	0.392661696614033	-0.0295491110488742	-0.616944045439548	-1.75781414948758	-0.53010543920645	-1.62721320016817	-1.34801313078935	-2.28646307892659	0.113959974642229	1.10644173804614	-1.09843414866466	0.591733525680983
"cg06726740"	0.00986592070352658	-0.468229393311823	-1.33224641888888	-0.616221576135341	1.0796933427817	-1.72707763674429	-0.204088757066338	-0.731774074933205	-0.853199391116043	-0.264704079846988	1.22496672489862	-1.00974106306552	-0.433360748769021	-0.388677975962126	-2.17572501223868	-0.725422606696476	-0.790250729341365	0.953987751046958	-0.901949657798599	0.531893268288683
"cg25777818"	-0.464444880468694	-1.0510420328803	0.335561247819705	0.719893870284611	2.17096011324517	-0.333206005554709	-0.417245039746885	-0.509622740179746	-0.0608601863898603	-1.03849345717748	0.668078726367196	-0.621406364209818	-0.0675423909413086	-0.812304902081807	-1.10144787693593	-1.77862040633039	0.542121513522685	0.900479975735162	1.06757564994378	1.0993776447674
"cg22524657"	0.975575947073722	1.7924764625551	-0.758413497360387	-1.15809483240585	1.44979298896237	-0.484977642228617	1.88694929168359	2.60260236103319	2.43058514865702	-0.613669517055166	-1.71129177324608	1.70023031803624	2.32233745638172	0.989507574092931	-0.604576913048551	-0.922308387930868	-2.22931114056132	2.23038569988349	-1.88391283355172	-3.1586554458722
"cg03310087"	1.87766661697689	0.608374690446291	-0.139908066068834	-0.584780279717018	1.72005124008833	-1.18669930937327	-1.57219818617264	1.14613318846065	0.562822498225962	0.0859558115225298	-0.28781316927289	-1.47629712117291	-1.96455755014033	-1.15651201477804	-1.63065305351628	0.693826497701541	-0.376150546763174	0.286486814516527	-0.475638525665771	0.107124450012285
"cg12683085"	-0.117590149197554	0.133460067602821	-0.50728438524377	0.850913113600122	0.417611729424031	-1.88442127442227	0.279233381556604	-0.0051497908405648	-0.801562062995322	0.0460634731919197	-0.159765495155912	-1.18791470959688	-0.00121722955345432	-1.63198205984102	-1.95769701540903	-0.930881571110031	0.191853003305814	0.432874288432288	-0.73512098676001	0.420567217254497
"cg10544510"	0.58656122590036	-0.567111026231437	-0.991206654586835	-1.09256687646448	-0.276024732100015	-1.38772365962073	0.948860089355305	-1.40310866026534	-0.288823058742827	0.212749398793023	0.0928951158335903	-2.27043433133909	-0.537044731264331	-1.07781988488467	-0.705671317430123	-1.98292308305654	-0.356635151705323	0.177058770552491	-1.59731701164423	1.17362635922785
"cg21385746"	-0.0314853077968169	-0.61705656904252	-0.18904984902256	-2.00613734025902	-0.0306198696571127	-1.1823898261177	-0.322573231985999	-1.01617200962065	-0.838913325042939	-0.238809880519247	0.747049387556073	-0.722072198316978	-0.05867501811287	-2.3973662879715	-1.56931793170135	-1.86145336849354	-0.920170688096348	0.771443460850272	0.0266801690209819	0.816352231717753
"cg10880177"	0.424725174954757	0.651757410407834	0.342534233373691	1.13663543083809	0.81323017551601	-1.04128330022495	0.241057941229678	0.399105395781621	0.191776379381071	-0.345999555008152	1.6342758289823	0.586374100528755	-0.178827037306153	-1.43168093815533	-0.894464439096982	-2.69611208616	1.02757536375141	0.414481956243549	-0.820929815195215	0.908144978598388
"cg06702718"	0.416299013036114	-0.32690768966225	-1.0476415451858	1.31342932575457	1.51481146290289	-1.22538057264076	0.373139182498193	0.249030340969551	-0.338163044517	-0.123725496560135	-0.253111792903084	-0.498808598913947	-0.132937933401937	-1.77540079615361	-1.22403230028326	-0.700078700329023	-0.268599530964916	0.761286640648094	-0.752131962775458	0.906672926165375
"cg13485703"	0.810461892013008	0.613155981554492	1.20365885681459	-0.250159917969936	1.33148343000452	2.52994271528657	-0.00719104181907807	-2.36877751620262	-0.759399431660319	-0.750528774045074	1.47850413002418	0.724484692973656	-0.239369089283554	-0.0312483605241121	-0.433518780882641	-3.1637616451259	0.522572073182566	-0.125392512994783	-0.606327366224383	1.33568275852803
"cg26287822"	-3.27508765826221	-0.113237799977632	3.11443583110768	-1.63854532431729	-2.47068472629061	1.1114170969288	1.04761293064099	0.397438134719755	-1.47567017895674	1.44864591392788	-1.65399877753096	0.854120090719785	0.852590918089736	-0.857756558835795	-3.06921758262283	-0.528466782845452	0.372057393740864	-1.82629500757268	2.37728225699135	0.594989879642354
"cg20384387"	0.802905745437844	0.485409600603204	2.34707950577856	1.89681667388994	0.808639767188897	1.43350269177581	0.818196876036306	-0.53481392010956	-0.362996616478109	-0.17878806847227	0.975960787321039	-0.77857657879457	0.0343950879089476	-1.36663845436058	-0.502354083758981	-1.5038914348268	-0.0555357707411025	-0.185657800842088	-1.08733076954463	1.06785967760908
"cg22884130"	0.796176071986427	-1.45843919991073	0.485231108224563	0.854550187024046	-0.219299250345804	-0.0337598742939212	-0.46702693848156	1.95380595310259	5.37824357630974	1.90357374209051	0.409796461720972	0.450056129169082	-0.16848482498333	-0.351765444809761	0.478464377322491	0.683366919777672	-3.56891009728209	-0.456349095689662	-0.750426489996119	-1.52189709337179
"cg01963754"	0.0737268298266507	-0.0301519270230391	-2.16775137409915	1.0002665591375	-2.41325887732756	-0.663432118703414	0.484269583823252	1.91111204299385	-0.236623038583364	0.0401065130126519	2.11421354564104	-0.826222416440767	-0.204933241802507	-1.51712415050448	0.273386026860208	-1.279218799159	1.11312259054173	-0.528890274842861	-0.00882312527053837	1.05869060248563
"cg27567206"	2.70158140893633	-0.604762681602865	-0.873335543592468	0.704178796826532	-0.18933939063878	-1.06720132865519	1.34701544175511	-0.348069932152493	-0.955768065149132	0.176594712456795	-0.521583274690509	1.69549257042824	0.345523006573367	0.438218312945178	-1.3184786210368	-0.668409209858871	-0.496083124699509	0.12055936644797	-0.641620788267916	1.47550047837787
"cg15290312"	2.00070852034604	1.29203978050496	-0.0321826886098016	-0.165493185046358	0.662429553323463	-1.16536477798567	1.08091608958454	1.01897695696741	1.07458626221659	0.648915250043943	-1.51264971134886	-0.734911114661572	-0.673373134368338	-0.931053403047104	-2.93597065112491	-0.962607374566521	-0.216486563837683	-0.461660104455914	1.78043416049254	1.60386447477847
"cg06304518"	1.35819012847193	-1.02601346651535	0.132780007474833	-0.0135641667209574	0.121626180004357	-1.46554771472683	2.49503939485634	-1.22052582827138	-1.66094773975702	-0.039679279548775	0.754004797331981	0.270812084102691	0.117490944660768	-0.473991020986932	0.386575027961059	-3.39863608432314	1.45344494119804	0.379949788369244	0.00904371028764533	0.44458861215125
"cg07765706"	0.903869777240404	-0.0382625065049691	0.277149799089478	-1.59527099855179	0.394669234677965	-1.2604655696012	0.434521446372426	0.0160312959058456	-1.81128364625489	0.680040036485281	0.530404240268724	-0.100378873152636	-0.215817019501756	-0.978460082068838	-0.69757044092165	-0.754749110062322	-0.232567146832314	-0.0364879193265116	-1.56205524609563	0.419962110262939
"cg27049129"	0.0979128767341527	-0.401506039658425	-1.61140891237139	-1.15017397465353	-0.066317439237625	-0.53208751278501	-0.0540160816283056	-0.219325406165166	-0.711541662205774	0.292706963281524	-0.934308758851389	-1.54036883311889	-1.12160389319722	-1.99913387055675	-2.02004498182277	-1.73807612670054	-0.900356586579083	0.806162568020463	-0.424845691488224	0.0946732521620772
"cg17778888"	1.69691071437926	-0.0893257385837234	1.91600377821913	2.96832968441163	1.3868896423746	-0.886373037856462	0.0727619771346314	0.660629887167405	0.192332499559287	0.140080296045155	-0.450735810433452	-0.0575036401851441	0.636865495768583	-0.776787649319717	-1.93634987754882	0.746707475084836	-0.427421692683943	0.0427769726897991	-1.13053644186249	0.63876899207018
"cg17225129"	-0.0418326203979674	-1.20214776015604	-1.23248846609792	0.138743484999791	-1.10720718810479	-0.64971456192539	1.92798092455468	1.0858464171337	3.25071586112411	2.72812324656857	-1.50867310158245	0.284202061596751	1.58915727132555	-2.19752399866963	-0.0642784456641849	-1.78535272333075	-0.826757674743546	-1.39853933351089	1.27601964549659	-2.56234911039822
"cg21272897"	-0.883272490912747	-0.213650331335486	1.01221705093616	-0.695376747501027	1.18472273861605	-1.58757920891282	-0.895120607384803	1.36806095749531	0.620449493692502	-0.357991002340364	-2.34859399698768	-0.956738626287247	-0.549188061101249	0.311460615518209	0.806163699656529	-1.61694499966707	-0.00411397397064886	-1.6335993188935	1.18051666481371	0.845770234652676
"cg10342963"	0.809181675213984	-0.442330447221154	-0.58457362669861	-1.61887545673596	2.36534390294324	-1.48791110641137	-0.943825768079566	-0.55725099089372	-0.847157801365163	0.181151917922659	-0.595413902005963	-1.08591304697805	-1.61667921335213	-0.933843845104808	-1.60860378844261	-0.325926070310749	0.40877834914136	-0.64572108939978	-1.08951841177376	0.133712751033973
"cg15187223"	1.40696278958286	-0.619142054975537	-3.57841138144597	0.00840356255390561	0.10500410729973	1.88539934291345	-0.74889444547914	0.876478593435228	1.45841183581894	-0.320438210636954	0.221422043405845	0.114460777212881	-0.590905296054334	-0.62627336058627	-1.85157976315185	0.397481920519897	-0.203694894525352	0.130245749918957	0.133955525169451	1.25839311229193
"cg15848890"	0.0217991020065829	-0.50672892727324	-0.401549626919283	2.14110920600242	1.21723133481638	-1.44626860841962	0.40356890615457	-0.670850931855477	0.0408646503174161	-0.371183583117296	-0.299002342967431	-0.700162841407578	0.737143078660785	-1.30201738739566	-1.53944834534659	-0.865533777420434	0.507230508247603	0.250773032179838	0.0689018834883407	1.20885559324194
"cg15044248"	-0.0404738534760444	-0.484381015694733	0.29588533907135	-1.16997342767408	0.527865986022034	-0.422645484365759	1.59297436357005	1.1920205276093	3.78086739535966	1.21234521854688	0.195909262771355	0.326041086714105	-1.25013267213835	2.83409460731989	-0.0321934418036565	-1.26705468437898	-2.61738676024946	0.250332096313925	4.11801055175003	-0.28793290051249
"cg02767633"	0.505823777285366	-0.747122055116094	0.366198135823882	-1.95961923694111	-0.302367661914172	-0.374413122692433	-0.0969921183278372	-0.454352011964324	0.0103779318223768	-0.192900774842669	0.678092452967378	-2.11817433026048	-0.474609176029146	-0.964035862972994	-0.810007549955094	0.798554085361167	-0.316571666669122	0.722758476245958	-0.96607224406219	0.372047643674284
"cg00895834"	0.520325376551916	0.636615121824597	-0.0870744501505011	1.75524452124116	0.367994447719561	-1.19031855446456	1.18427704468025	0.760211120185058	-0.00573661666126499	0.12992228923146	0.15130305524047	-2.10745720338066	-0.729267529550055	-1.43574423184398	-0.76785470802785	-0.835247102633399	0.869249473514217	-0.000162938007142757	-0.35922007713103	0.952986845690955
"cg10842339"	3.83462482328829	0.0888284499970766	0.398880875302354	-0.184379246882304	0.547213616733163	-4.85404491685967	-1.62858795128772	-0.847725839436302	-2.47409463477314	2.34606526640772	-0.923525221821734	0.903143477965909	-0.229388306590721	-0.745989363327021	-2.54214662031679	-1.08389102044825	-0.505317745375825	-1.57582062007865	-1.84081649697657	-2.05810040072935
"cg08146708"	0.616383840433862	0.911585397509957	-0.295036935540234	1.25414488332837	0.383440971032942	0.0464326144210383	0.392354387158519	-0.214287122161634	-1.97158675246708	1.23782843420541	0.744932372620801	0.675063926623544	-0.511541181009656	3.46558390273363	2.23629339756805	-0.17711298007212	0.334980014399194	-1.18776650273185	3.20855564018496	0.360282539866651
"cg12947492"	0.583851988423948	1.61917217164834	0.397426064992887	-0.178039676983733	-0.24885441437557	-1.07830575078438	-0.751705036901345	-0.415644529787382	0.966600458312518	-0.316081254876157	1.83704931494538	-0.926415995740697	0.651653473258762	-1.61667161909747	1.2163512543174	0.10058174368295	0.693313448415771	0.483001649025858	-1.5634718903298	0.330118998189622
"cg17988546"	-0.0975548668668309	0.912617812919753	-0.538430985081113	-1.09639443632758	-0.0362391675610698	-0.506820800424542	-0.186308502296559	-0.0381756877558652	-0.359728672539733	-0.280043621953953	-0.178699075174564	-0.502850186135469	-0.602601308369094	-0.23779365518261	-0.28590813074544	-3.31258431321706	-0.861661566861727	1.25011807657306	-1.13177134568628	1.16493663495183
"cg08473240"	1.21702872680134	-0.150825488780468	0.0491160540903732	0.624634484777238	0.996884929302188	0.943021214557793	0.510647425945246	-1.19811451824003	0.927799986393168	-0.0651439039146934	0.867287052427094	0.487341395767422	-0.327266191700434	-2.38036057172026	-0.319894524804116	-1.93409419734202	0.457129386435126	0.131395893907685	-1.49310086634025	1.27294050263099
"cg06193597"	0.411462734375343	0.289717584914325	-0.75056765839676	-1.13828981491508	0.836140657126426	0.967354984340369	-0.0750244397130859	-3.65279060141269	-0.138714090507171	0.927790105913414	0.396260638314698	0.133270967799466	0.673430720492669	0.34680476863582	2.4208341625724	-1.88127156995532	-0.051451788486635	-0.74741122103992	0.148676769834665	1.20755408787454
"cg15964717"	-0.202118711449715	-0.563918654239532	0.059769014897471	-2.13730253778705	0.343077082624343	-0.884652920111175	0.164891525731266	1.01856048143863	0.472845542271675	-0.0628649928195243	0.396347073889767	-1.84500704994932	-0.712993634961163	-0.0502100950331203	-1.05063948127503	-1.7910229054889	-0.164661124788605	0.768892614335416	-0.386012820193928	0.734191685471035
"cg03621881"	-0.419119433513904	-0.315746193966903	0.518618652245947	2.20304721251307	-0.824318252909019	-1.85234941655746	-0.0836264863563879	-2.24108120475736	3.14063715729824	1.13311273205764	-2.590028619783	0.0946530646729951	-0.324239816603894	0.473563814484496	-0.526281453552185	-1.14324098918294	0.31722948858836	-3.13946899823732	-0.64121128285513	-1.14443372579393
"cg10860802"	1.32831399834816	0.667623694842158	-0.510771584585672	-1.28267005681145	-1.17407686163484	-0.079419101425832	0.578584483205722	-0.601738487087612	-0.398863964953796	0.151621196111529	0.109381434936365	-1.03633401443409	0.958459702288285	-0.981397021565961	-1.0997739442703	1.35485612526819	0.381530098064286	0.297073323502366	-1.63502269807104	0.340850229836745
"cg21130926"	-1.24587236478666	0.00159799799745629	0.623537212712665	0.583222684345805	0.698606816304198	-0.263149253471386	3.21349536308838	-2.40435599581337	-1.99290371580261	1.38039050554002	-1.82790184426125	0.0945649774929473	0.724077285050947	1.19224872762503	2.21932029449516	0.497986458181942	-0.162192171454876	0.366681106831522	0.919703331339705	0.049582465332124
"cg14288086"	0.193205124903837	0.198635743575579	-0.566220448004916	-0.749797775397865	0.326058495842019	-0.332781577736718	0.188390322139939	-0.230261647729338	-0.113536561741378	-0.149940009281213	-0.247635055684759	-2.21571055268048	0.0159788832579346	-0.569506841841947	-0.889376240555478	-1.92498680696503	-0.100532319278229	0.897586238694829	-0.492383340980857	0.466362885104807
"cg09291131"	0.00876995049374356	-0.155957035406696	0.362632939399584	-0.266717330049103	0.294492162737087	-1.04754681629474	0.447431449473008	-0.741175226270204	0.441473661573728	-0.117038246614894	0.630639997978101	-0.595597133522105	-1.02612921243326	0.6329222140648	0.0865631907000242	1.16384344363759	2.33316346777208	0.444163891604821	-0.928684063116103	0.56994683931617
"cg00826640"	0.2853668281696	0.712884637247594	-0.144968582459588	0.568647658379572	-0.0823871011303829	-1.66438638410799	0.383209913780414	-0.0838545725329933	0.0162621790254016	0.172174876058423	0.352299662984087	-1.48957892082562	-0.362349359514819	-0.24087494643369	-0.973350208247488	-1.66488823031094	-0.219781718378405	0.712823241939137	-0.28071752668438	1.22497249702902
"cg25017223"	0.487519814261778	-0.683295147765048	-0.805248098757476	0.910669729843818	-0.176753388980197	-0.503559709018883	0.342110582230947	-0.195691883263334	0.674623106665073	0.143410739769902	0.383577655569433	-0.211535894728684	-0.56234133541261	-0.643243637846311	-2.42963459449146	0.106188426816918	-1.4286039294122	0.587337517166196	-1.63651897908915	1.23320076145413
"cg12852139"	0.588864731573227	0.265766428484003	-0.116786042172311	-1.13222974625811	2.18500156599531	-0.851297049751162	-0.617853704463052	-0.276992701617182	-0.0770623889647475	0.157469028813392	0.820674872442822	-0.662600287781501	-0.438555756091329	-0.926471347307419	-2.07793733128873	0.803809139053316	-0.191756254355917	0.911249939143735	-0.662469964417162	0.00433927931214102
"cg26077133"	2.3336357409375	-0.972599555376119	0.417215393708321	1.0583309983658	0.411580702301328	-0.869338781610394	-1.08894904421891	-0.287934272855936	-0.9458315977783	0.694825524157577	1.14769444717809	-0.00986816243541425	-0.0826631879338824	0.0596253811146465	-0.0136181963131125	2.84988098456565	-0.126918975808454	-0.716545163378964	3.64113925773502	-1.74684566422325
"cg05574515"	0.385198456584835	-1.11349700988344	-0.68560566819648	-0.983527445182399	1.47431942030792	-1.00901108139528	0.286506297098991	-1.655746522779	-0.638890435629773	-0.745150609480738	1.06613730292958	-0.259403740294495	-0.0967744191135249	-1.08906173415667	-0.925626350667308	-1.82967244035059	1.3900668122045	-0.216232026081863	-0.460507702661675	0.863110142033609
"cg01530024"	0.637804885600002	-0.354998773709088	-0.263750910808768	-0.383447351808674	0.484205380399273	-0.681603287576987	0.712241286267588	-0.848184821754353	-0.458951257373176	0.11064027038181	-0.0961309636360116	-1.79610638218648	-0.116934423010863	-0.978419173196779	-1.31076041262488	1.178840699678	-0.820475389381223	0.851079993454828	-0.530840013858541	0.820175241187083
"cg21126344"	-1.34157658073089	-0.246891814032693	0.957547646212579	0.46996989368733	1.86928658265015	-1.24256250123953	-1.52767023828173	-1.44487943373722	-0.738893305535642	3.15221757741454	-1.50002686269189	0.54406994421133	-0.615698009600585	-1.90134850595398	-0.39938253889175	0.161139775256492	-3.56373915813631	-2.85811513851584	-0.447154507860295	-0.636771882403659
"cg18096398"	2.15178630632068	-0.328991671163278	1.30184403324503	2.62722113721655	1.56258092672036	-0.149830042604976	0.12081704477172	-0.977692674719748	0.100852470200714	0.000388320796890648	0.900424106515484	1.03158442800215	0.412655367435476	-1.19602285102207	-1.87160209844037	0.192341407489007	-0.181403265370516	0.0695691175772845	-0.644943836140199	0.796754304980779
"cg05224126"	-1.0058234961525	-0.258040644114128	-1.04541746726726	1.47494568621081	0.373555864120758	-1.53204713460888	0.302561292419549	-0.459923146626868	-0.374779431614049	-0.982226998242889	-0.556609271781527	0.0682164878301006	-1.14495296417244	0.250071677371911	0.141961486945504	-2.97796437963529	1.37897521134049	-0.527872812050734	-1.32914776388574	1.78323959102545
"cg18339359"	-0.440066681349263	0.350221959804133	0.288353770763836	-1.26269039608823	0.022192807269137	1.94433609121534	-0.396372326989648	1.79213722652671	-0.494985289611074	1.24964951089815	2.23589317016895	1.03276315430168	0.188433137418091	-0.50420367841879	2.995968026879	-0.75921766533306	-1.38572536534483	-0.104850709211967	-4.06524446667999	-2.03178213060253
"cg14087921"	0.475536502755784	-0.995212359729973	-0.33998959053288	1.14639380923629	-0.165900748180607	1.44929680919798	1.18459316283928	-0.718683116984157	0.0395248460821199	-0.341348718824312	0.512366037578499	-1.91504477285668	-0.224573412394074	-1.21385928611368	0.536211617738107	-1.08835076887514	0.579824091585456	-0.720647021912907	-0.129192753038385	1.93107054968706
"cg19453893"	0.227835467562584	0.3965718406629	0.0624857098801605	1.09411948496631	1.43149096731021	-1.55416874527984	-0.596567203872099	0.556235794208738	0.0231552394531967	0.248484342463928	1.07424413146169	-0.101642851534483	-0.423337009652614	-1.12108865878868	-2.16194018149758	-1.19501431058165	0.564616466996858	-0.0477609057083256	-1.43619737475643	0.0543911997315326
"cg01564943"	0.406454320207042	0.117598874961248	-0.59090445977169	0.69335412388333	-0.0574559751724637	-0.32169543403112	0.483925473231852	0.950966990120773	0.502235733332918	-0.0370100613827501	0.794551531958178	-0.951591189193712	-0.149035296093628	-1.28788055610775	-0.766210635681596	-2.19687482511421	-0.271280163338445	0.580110374991807	-1.26304173295014	0.923517039539567
"cg04505205"	-0.106105971419681	-0.21193087247059	0.493720279027645	1.40530264778699	-0.369283467651203	-0.11814828267438	0.852750244595359	0.375194216348953	-0.944028738488413	0.0353870203817664	0.477744928970522	1.17324798371061	0.179867355074403	-0.846575650994781	-1.83948293892011	0.0148104946870988	-1.47783831273477	0.0535767046665592	-1.3494179069983	1.87957220183763
"cg10294939"	0.445878528544878	-0.19097717445002	0.0388170062378306	-0.335747357823101	0.188931127083703	-1.20918734303585	1.05259374204251	-1.92420398676103	-0.930021029652918	-0.260013073478734	0.00248137925694834	-1.83942399876256	-0.126096606392749	-1.23785300834699	-0.696123457640894	-1.82486880933494	-0.53802558226944	0.0894020596909757	0.0676402803101207	1.88884217137726
"cg10514890"	0.69265518935615	-1.02819548623518	-4.87553705753388	-0.661806490856905	0.240938508914561	1.99476481678993	-0.439701232515361	-0.460599394758218	0.875844964101921	-0.244020435552151	-0.470026880920239	0.903428136764294	0.390490013118605	-0.809072270869416	-1.09462407787158	-0.143666441248851	0.813074686833601	-0.00583179217733354	-0.0645060428128574	1.32557546699697
"cg18282079"	0.908901096773257	0.282733529090475	0.211364945153083	1.07215542093662	0.779484687622381	0.50575583797827	-0.795720546208137	-0.322006223127109	1.01608480863754	-0.371936919491993	0.790985741326997	1.58042950853588	-1.03930532400166	-0.24225473867544	0.117818160222199	-1.06959040631926	1.04475634117538	0.180611874541173	-1.55122198762338	1.25958473774563
"cg20431848"	3.13769693399656	0.72983956582798	0.899906843451912	-0.447785695254615	-1.66201868976949	0.782449651958869	-0.588471676358556	-0.92229690036932	0.876128712587496	-0.908162984436772	0.122265061242483	-0.544108657855915	0.621387121524278	0.245558841476139	-1.31481676660847	-2.0372142313397	-0.831900100649743	0.609883556568618	0.26452590041041	1.08017818889027
