"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"cg17300544"	0.942505999813231	0.925387213133188	-0.12393857242545	0.450155685490764	0.737460430638955	1.01398751575582	-4.22987399127726	3.68714967384582	-1.49510403162261	-0.485879861154991	1.2163241389037	0.523493568026408	0.299272683444623	-1.50751408604526	-0.653762786705337	-0.984659419273749	2.49658724932214	-0.764543353272479	-0.522142521461732	4.70241419339742
"cg15241633"	-1.29604802419061	-0.346306044728093	-0.875393317789713	0.142941532906839	0.531891490481216	-0.826834445895454	-1.54330060794828	-0.667451365917191	-0.632145038486475	-0.638796131036046	-0.58678314012119	1.13922023764732	1.21201487186758	-3.45318442552105	-0.153525103442477	0.716722926026459	-1.13327296221676	0.748182712666262	-2.1451729989955	0.28454421480525
"cg18085990"	-0.905029909292514	0.689614099932632	0.285660341750959	0.489532314646635	4.13783143029853	1.93875760609826	0.361185078498597	-0.825850781833361	-0.800668592322135	-1.21191494315221	0.0573299221768521	0.673153435827317	1.34475567058679	-0.942303118659346	-0.32430192060519	0.02685506922158	-0.38188756102081	-0.473097760186982	-0.156313936797096	-0.445442361231196
"cg14112997"	0.0149510388589388	-0.303652299673761	0.787055267501112	-0.533195713588782	-0.0516370063000919	-0.728126177574194	-2.4975538394479	-0.443721241743078	1.7429439656856	-0.608114219897816	-0.99589287424449	0.479758951207258	-0.659490629732721	-1.74931627547657	-0.894384144219461	0.524802472415491	-0.071492769541151	-0.439593787564427	1.64657488541427	2.75316152625879
"cg21211688"	1.75719350938832	1.71800847746349	0.779302717739762	0.436871012236206	-2.38143850358901	-1.93009489596204	0.317444813717996	-2.34500578231875	4.44213827125444	-0.527932227884814	0.78273404768859	-0.472237881466226	-0.294550706376991	1.09505165526701	3.18266230342072	0.657526561440532	0.748216351861696	-0.0626488859828995	3.05682096654832	-1.2460951994973
"cg02714192"	-1.27849084446119	0.634261548404872	-0.763754303810053	0.289994877114967	1.71709443583242	-0.163355978794451	0.939619128606124	-0.606063073083346	-0.120370504984083	0.0179644044226192	-0.323752571039842	1.18700018048648	-0.0272749881445532	-1.91395385460772	2.12069834704599	0.962983743385011	0.488621098364689	-1.73609493037201	-0.775717960064726	0.762353054753304
"cg18222083"	2.82576701897775	0.935577718846916	-4.26808716810845	0.161021957072183	3.05846234407128	-1.1550723384879	0.151570166979202	0.542484015156818	-2.62451097884482	-0.107471183488619	0.0954236745519666	1.4238448602493	0.463166614324895	-0.355398846719005	2.30364245002913	-0.876753965581731	1.08874117177562	-1.79986233454113	1.69909108679254	1.87247984319761
"cg22770560"	-1.38160053975539	0.409090416540176	-0.882502209330659	-1.30676779497033	-0.234581728773645	-0.576494684515005	-0.674465997972828	-0.759464958125685	-0.0383134958738809	-1.84182526142831	-0.395722000916101	0.282106855683325	-0.166568352303908	-0.939014257584594	-0.794815926821212	-0.185116068787753	-0.233738016499158	2.13728144171107	-1.91405377261391	-0.330175264613027
"cg24980040"	-0.674501913306671	0.530029052236056	0.5623901276368	-1.81902777339471	-0.26381380043414	-0.0528582949624521	-0.359856565223042	-1.66329540688112	-0.928339085369812	-1.1415844357923	0.00404856088246984	1.06339778887786	0.0990160508121325	-2.30597991381181	0.222158073796775	-0.50195827630705	-0.0655970837993111	-1.89492997177527	-1.27280934341643	-1.15830228469148
"cg06726740"	-0.641146442599575	0.467245281955715	-1.52542431126698	-1.1636117526204	-0.510043177550305	0.700131899345852	0.771285802396136	-0.548869372064046	0.284376204256576	-1.78253831382185	-0.263684378511299	0.924010586631005	0.0323584559095145	-0.76948689005531	1.52567290961226	-0.428054506605101	0.693232437160528	-0.476477475087465	-2.01517837410541	-0.797903518272159
