"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"CHC018T"	-0.0840961952312655	0.00710793244615604	0.00224014990288699	-0.0730407443289375	-0.00750598818956079	0.0607003069175112	-0.0198337491769787	-0.00308767876962721	0.0273500923395051	0.0381312518655728	0.0325556773821344	-0.0125968380643818	0.0290165657437153	0.130096154764059	-0.000586447656132279	-0.00783452579740015	0.0304841578486618	-0.00239119568922331	0.0267695460223417	-0.0138821304979832
"CHC229T"	-0.0458512660825278	0.0187038632159598	0.0227795779459677	0.035478243449507	-0.0410282220762986	0.00533971923749631	0.174114227852332	0.0263989526794141	-0.00463907541588375	0.0107334013726157	-0.00279055558864972	-0.0470122115080056	0.0267003134210353	-0.00825993295417177	0.00424739859661638	0.0121816230694676	0.0586584697694326	-0.0520514977761139	-0.021364781568351	-0.0216901733395979
"CHC231T"	-0.0155795872128918	0.011396087690883	0.0389474713339694	-0.036938475855264	-0.0501383507737194	-0.00146649512727046	0.100718490034516	0.0261887791051428	0.0420225655276801	0.0434470844005181	0.0350720430553869	-0.0262516742960624	-0.0173113109300199	-0.0160465768612114	0.0342416778194691	-0.00739942775793317	0.0692293008735766	-0.0512775266553069	0.021642117153325	-0.056950569718372
"CHC013T"	0.0219526866916759	0.060405404111383	0.150350615492518	-0.0331489085354661	-0.0777867092196214	-0.00498834569706336	0.00942046128280832	0.013540455262691	0.0172230523272835	0.0398100262076134	0.0136120770881127	0.00909675112457231	-0.017663031257152	0.0092638425793921	0.00827597020008747	-0.0168745643360871	0.0729649453771622	-0.0075094968353793	0.0253893817961185	0.0182518523695623
"CHC441T"	-0.00893484960905843	0.0262253333583697	0.00763195312811366	-0.0555928238793494	-0.0550379747331368	-0.00492163150150034	0.099464778279222	0.0457029714867128	0.0681824797295749	0.00868150659474866	-0.0571928201394794	0.0086720895815991	0.0404774051401815	0.00519851959447123	0.0111714892445895	-0.00200801277041864	-0.00806017313823824	0.0599182806252273	0.0439613820320069	0.012350757289821
"CHC333T"	-0.0258516377089884	0.0118876915178636	0.143626125065758	0.0158585735275896	-0.025518260865619	0.0842191375528553	-0.0148797829615187	-0.00677006240515232	0.0258787953751395	0.0545981738534135	0.00377433649144482	-0.0531933820547314	-0.00331207773479911	-0.0284987902619864	-0.0322143166169071	-0.0152679649168466	0.0471207035404828	0.00217507460790997	0.0390962378483426	0.0200232420987525
"CHC239T"	-0.094944493475203	-0.00578376320759588	0.000585423770458539	-0.0595269106007972	-0.00322771988907454	0.0636437107411665	-0.0213804310012732	-0.00962650555578511	0.0547122827912316	0.0177384071220502	0.0328851132494731	-0.028464811899725	0.0235890151958449	0.153250970650746	-0.0172378991611194	0.000163549108988491	0.0326847182917843	-0.0183180316758059	0.0705149794207698	-0.044482598538621
"CHC399T"	0.00793985618941556	0.00402708089543471	0.0255907920417527	0.0605915657548366	-0.0835114890203588	-0.0271782380643578	-0.0113885754831178	0.00705698911102524	-0.000814326588511209	-0.00495411469088269	-0.0327290996419206	-0.0398608492529206	0.0104550031570929	-0.0352215268261925	-0.00515363476632866	-0.0195908939879089	0.0583207947832016	0.0023291948559122	0.0070094256872725	0.0233216318152013
"CHC014T"	-0.00168052221725749	-0.0046742812248614	0.0191687928678486	-0.0589214019032032	-0.0292247691392897	-0.000949046489965882	0.0218281330240315	0.0594650520058538	0.0199580823644504	-0.0252961460051668	-0.0697829926087634	0.000154830299935665	0.00172862047244833	0.0507916791972052	0.0156134702982174	0.00953965180374959	-0.0175255977082833	-0.00710003737592462	0.0436032745426535	0.0142121881523806
"CHC043T"	-0.00757779856056114	0.0102058559764576	0.0423312867024348	-0.0931361790069726	-0.0414427381897606	0.0199978474945252	0.0145377461679928	0.0550892257186234	0.0159558913663252	-0.00624189748274616	-0.0356208467208058	-0.0181318880357288	0.0159988467319996	-0.0130073555580155	0.013669594538275	-0.0202506114220827	0.022434870659965	0.0259550342699713	0.0432076180499727	-0.00347823861551174
