"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"CHC018T"	-0.0401967261036845	-0.131672118345297	-0.00606807607560136	-0.0194781163030025	-0.021587010252059	0.0269365353036447	-0.0285163603690102	-0.0630030528151124	-0.0731616833495479	-0.0019549383559636	-0.0156249513658226	-0.0145851150719559	-0.00238404266318792	0.00786567370825653	-0.0818163249369117	-0.0082468550465222	-0.00419856751744683	0.0154095516261739	0.0208553970401446	0.0319925379631514
"CHC229T"	-0.0137568728928391	0.00571440367670695	-0.0317829983666958	-0.0299963258002364	0.00427838650787912	-0.0208426631745011	-0.0546789609734305	-0.00812926381896692	0.034421715714814	-0.011841358341628	-0.0287243047760888	-0.00605176304559227	-0.0243063074596215	0.0409014983286217	-0.0421381566379086	0.0116156906577204	0.0380089456722531	0.0487791682756378	-0.177484784926839	-0.00267758246725885
"CHC231T"	-0.0437262874599734	0.0135998001710261	-0.0370449657387228	-0.0457154541216827	-0.0438181376168547	0.0219528629224916	-0.067341256780809	-0.000837906994638121	-0.0341184125235185	-0.0382412830073197	-0.00596612765933861	0.0447384098687933	-0.0409760937407797	0.0514349836387022	-0.0146523392432356	-0.00663158594588308	0.0355303897886395	0.0270278719137579	-0.100041150899383	0.0366924953718833
"CHC013T"	-0.0360062632335114	-0.00881778078369816	-0.00810127248626859	0.0227081647520856	-0.0165608804675412	0.0252539413821654	-0.0714016225481708	0.00351481144061225	-0.0319734542846184	-0.00668084599722209	-0.0561412267692506	0.025876466049241	-0.152648639685253	0.078326412785062	0.024626533418903	-0.0154874227351111	0.00741626946145688	-0.00545321833914167	-0.00574292109973198	0.0131949797320661
"CHC441T"	-0.00650536379987265	-0.00507392836519988	-0.0469218370779067	0.0134415618599246	-0.0687574795993282	0.0444889058735288	0.0131316094651855	0.00108027600258764	-0.0564280551478701	-0.00718156537361378	-0.0471323619383963	-0.0266503219028207	-0.00690091232189733	0.0548957662662614	-0.00215563676966284	-0.00502932969547987	-0.0650899158863831	0.00013958372847974	-0.0939133303035529	-0.0539541402948339
"CHC333T"	-0.0523126612392305	0.0284882546044892	0.013597816156485	0.0134013524030553	-0.0228480584199689	0.0391986590111511	-0.0463433748158482	-0.0858018536026071	0.0142296096849063	0.0353589889705887	-0.0121262921538381	-0.00512890667002645	-0.143807194528126	0.0244158352199346	-0.0215862790633745	-0.0149611605192452	0.00278618569818238	0.0557688395525504	0.0153828106281784	0.00398269648095289
"CHC239T"	-0.0204937821811845	-0.156324443628266	-0.00503633637105635	-0.0512897668286523	-0.0469796120792291	0.0709029202520286	-0.0309953581713104	-0.0661763431441355	-0.0601240470044372	0.0134525269125519	0.00151342112980993	-0.0071933361039072	-0.000715039626735248	0.00351523527210795	-0.092621223081196	-0.00015251821763073	0.00921081886513127	0.0305503102680802	0.021294458822961	0.0331030730879663
"CHC399T"	0.005960921339943	0.0358019971926258	-0.00101470467133655	0.0140740166043523	0.00124853684540692	0.00706825467949233	-0.0581705660572227	0.0252931279267709	0.0588279710017953	0.00670515958068441	-0.00819238767037468	-0.0252354133129407	-0.0260281609514779	0.0832316731875079	0.0111117416312398	-0.0200261539999734	0.00359119103102283	0.0405238867211309	0.00923064602933425	-0.0327442343421425
"CHC014T"	0.0265854244751448	-0.0501560902483979	-0.0564506395760727	0.0248301324325524	-0.0204840929896855	0.0435841942922873	0.0184215015806695	-0.00206941548439392	-0.0571685584189718	-0.0149503786441217	0.00403304871902853	-0.00062557343641972	-0.0190933257109271	0.0310819367003088	-0.000687022716852724	0.00811978003228421	0.00353225522652429	0.000174394264958374	-0.0221854027331103	-0.0701360162069091
"CHC043T"	0.00756877397109269	0.0127922846484034	-0.0580377372112628	0.00834447910389065	-0.0137482357259379	0.0432547216307768	-0.0202551915304701	-0.0221752759283281	-0.0912417562612883	-0.0102275951922715	-0.0128115061261224	-0.000214629559462523	-0.0414621508057266	0.0423604830198248	-0.00496007869323803	-0.0219403751513875	-0.0308268744064727	0.0222996211898735	-0.0130992439779071	-0.0332754079128808
"CHC037T"	0.0300911151924065	0.0105205734329725	-0.0138657162679292	0.0185781378119464	-0.00365570652009406	0.0315626691692801	-0.0784677872376359	-0.0428555671536704	0.00195994055051017	0.00664991941760487	-0.0065892310354838	-0.00168553853300966	-0.0725722383196248	0.040570456743454	-0.0168700681856733	0.0162267548711403	-0.0162150957154039	0.0599254445706934	0.0304146695795754	-0.0019576993147552
"CHC339T"	-0.0184016321562867	-0.146344852619313	-0.027898379219852	-0.0130154461501873	-0.0078921962125173	0.0127641515516407	-0.0207094006075142	-0.0734407871676463	-0.0306591953347485	-0.0201165943113968	-0.009719428559244	-0.00291840012357295	-0.0291607654737902	0.00120706964465246	-0.0665000014802543	0.00235153514971474	-0.0313619680921382	0.0550044324735921	-0.000190588234471468	0.00789232818102309
"CHC245T"	0.00682942527481345	-0.0133111565766343	-0.0493413508677811	-0.0178641355828812	-0.0207669566793724	0.0290167456724429	-0.0188799423755596	-0.0328034293384805	-0.00920720751001292	-0.0274994227153682	0.00210255596302412	0.00168704214695667	-0.0212366128180776	0.0504355213071238	-0.000984504880941253	0.0249850532626543	0.0147282765546913	-0.00184597013240714	-0.0171713124081497	-0.0597109578684524
"CHC253T"	-0.0337194074412194	-0.0735832213514704	-0.0611384433307357	-0.037374338916819	-0.0686207682805621	0.0633494879201455	-0.0327329951120638	-0.0437443127740178	-0.0943705410054553	-0.0227179108103224	0.0188063965072356	0.0300967823895742	-0.00180180791401408	-0.0419747184939832	-0.0212975267644104	0.00470286099308492	-0.00990656932052408	0.0114888668391876	0.0108476312284703	-0.0970993116977489
"CHC158T"	0.0169125601218215	-0.00325139507437353	-0.0179112734269079	0.00201421596485396	0.0122455993353139	0.0259891034870131	-0.0634031351962976	-0.0262924393223361	0.0356439213705316	0.00699505220386018	0.00789720820488219	0.00392582002278846	-0.0268647698467309	0.0746049235040525	0.0260222195489253	0.0264882983709421	0.00373325098364517	0.0187699257514811	-0.0151205851725146	-0.0618904963968961
"CHC445T"	-0.00744029456453701	-0.062332906474118	-0.0319726540715956	-0.0030968995856394	-0.0378853166568252	0.0553898259867345	-0.0549077998193547	-0.0139842393928352	-0.0327710635036427	-0.0194412736853621	0.010064965396902	0.0384049262646014	-0.0241210994816746	0.0106381497323455	0.000856266661329429	0.0138609209786579	0.00900467217739274	0.0315723233299783	0.00171747192428903	-0.0930750480250332
"CHC080T"	-0.00181638589399916	-0.0815967719070204	-0.0370937851238816	0.0299615036801333	-0.0269131194055601	0.0536003817325186	-0.00878922434615274	0.0138081824949719	-0.0215761930275101	-0.0507635949680651	0.0165770958916469	0.0283651616333643	-0.0387191819295359	0.0420542369525514	0.000242720393939183	0.00774333859921979	0.00531992514429075	0.0116705727182113	-0.108911956410894	-0.0780279138468002
"CHC335T"	0.00932675166401507	0.0162263142228688	-0.046970175536051	-0.00282496984532632	-0.00601853384163167	0.0206955007285274	-0.0014205929268002	-0.00035514072061419	0.0104266772954805	-0.00397354135908946	0.0185942891939427	0.0299580247849366	-0.00774524840039248	0.0735598666044998	-0.00232798383237781	-0.0440180420976642	0.00455586281647677	0.0100485737525666	-0.0112408252269538	-0.057080726676221
"CHC230T"	-0.0605948275621363	-0.0155391273930978	0.016277336499532	-0.0137403317337599	-0.0222756734878858	0.0325646655180193	-0.0506600383018616	-0.0288133861919528	-0.028590103872632	-0.0107980373381876	-0.00215505755220837	0.0131946061547919	-0.0468210527661217	0.00197426026966198	-0.0289013227073541	0.00956192914105472	-0.00167833504135199	0.0854151672651517	0.0208520442628934	-0.00504011080205482
"CHC228T"	-0.0652192026208496	-0.147808280899681	-0.0168524593745073	-0.00767326924459237	-0.0378585439698673	0.0409892029783305	-0.0298830213794799	-0.0741093297911846	-0.0956762550041931	-0.0191117446431862	0.00297918876998422	-0.00278411788562317	-0.0138732894147965	-0.025024325540255	-0.0484862281374286	-0.00524310664837883	-0.0217406917595597	0.0100216266093983	0.0301463724982581	-0.0257192909844481
"CHC010T"	-0.056988782833122	-0.164048372675221	-0.00914779126997976	0.000387551971608913	-0.0478555772050195	0.0100014747790909	-0.0284636412580577	-0.0848468305093311	-0.104738295442788	-0.0202223450302136	0.0140476017182448	0.00342783373750756	-0.0257347515813152	-0.0304972701968139	-0.0427909139127219	-0.00175754250260355	-0.0127750916871127	0.00569258691312901	0.0266618690542635	-0.0579685895317533
