"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"CHC018T"	0.0077316838350055	0.0269729081125979	0.00133643680521372	-0.0207027385717103	0.0199647589553971	0.00333027791017468	0.0622684782272525	0.00622890770067008	0.0217406366322591	0.0284183631563159	-0.0318076642056195	0.132015601597231	0.0147641571064949	-0.00245433612759777	0.0160521037484811	-0.00821381581266978	-0.0731981454053295	0.0155983458447195	-0.0402766829341795	-0.081631764531349
"CHC229T"	0.0411287206998698	-0.0208717789433527	0.00953758507680361	0.176554195841801	0.0299875924621635	-0.0406855149977416	0.00783539809022871	0.0318882723264811	-0.00451500487408915	0.0547881865671445	0.0026788877903359	-0.00600457594745935	0.00589565280401472	-0.0239626110650876	0.0296844245949616	0.0114661948495326	0.0349313680464559	0.0493963732469801	-0.0134294259079322	-0.0422340143853698
"CHC231T"	0.0514591291601981	0.02200227607557	0.0360131695470527	0.0998940306206225	0.0455299296726754	-0.0381541853084034	0.000211343058840754	0.0371017435524648	0.0440615597300573	0.0674743114422488	-0.0368474909398406	-0.0137046613791472	-0.0443812294036889	-0.0407666226372993	0.006269924676465	-0.00663247728445656	-0.0338852651023053	0.0271202740530016	-0.0438099105611492	-0.0148359243429959
"CHC013T"	0.0782825871204648	0.025244688669682	0.0058062063748822	0.00551067076510056	-0.0226479183767836	-0.00826299208571469	-0.00375904682714143	0.00826029494755897	0.0168947693894939	0.0714091131054358	-0.0133121950630107	0.00868545558899059	-0.02564327814495	-0.152704730842672	0.0560436054364574	-0.015398158306901	-0.0318837539746155	-0.00513773991012701	-0.0361141267714165	0.024683275486417
"CHC441T"	0.0547555981100748	0.0444858893532812	0.00823165197417487	0.0949448550989182	-0.0124682747049221	0.0645370183766357	-0.00129273491562164	0.0474855756742716	0.0674740400775141	-0.0131597776125046	0.0539963350199802	0.00550048987211883	0.0261993295792992	-0.00729926694213258	0.047744068513076	-0.00468351711764362	-0.0562041710027028	-0.000379528804697948	-0.00658879564759009	-0.00223365089352765
"CHC333T"	0.0244330373979459	0.039161749805309	-0.0353819512016008	-0.0156193651925874	-0.0134848988927304	-0.00139586747806286	0.085747411881946	-0.013541420774073	0.0237750292659503	0.0463647437947924	-0.00436212455005999	-0.0283697558829258	0.00537661811863888	-0.143481127389051	0.012105580832975	-0.0149186290782356	0.0145144915109762	0.056217428215004	-0.0523383933683823	-0.0215313657427979
"CHC239T"	0.00334269880971455	0.0709182119344179	-0.014519414464527	-0.0212652957373993	0.0512921393301221	-0.00957233140076825	0.0650932416528135	0.00503390298734882	0.0475231347447954	0.0309123805771622	-0.0329613481815258	0.156601215288691	0.00724333561572525	-0.000600163538390451	-0.00120250979289351	-9.66771680262525e-05	-0.0599018765644038	0.0307630164260812	-0.0206069669670589	-0.092574616062618
"CHC399T"	0.0832408347522021	0.00704424204568351	-0.00640320593198473	-0.00965929481704464	-0.0143651806522892	-0.00247242461700243	-0.0252055688266715	0.00101780342259294	-0.000853620471221048	0.0580631986407657	0.032661212770291	-0.0359724877773993	0.0250928541416284	-0.0257435130750732	0.00832003922368814	-0.0200609477682078	0.0588158172890077	0.0407736813524223	0.00601598176085272	0.0112444963858083
"CHC014T"	0.0308653008148607	0.0435892248310978	0.0143206740074556	0.0223551414994495	-0.0245223148712019	-0.00461025455624085	0.00184331149795812	0.0566680132936312	0.0206144496027169	-0.0183966710455415	0.0701712678250625	0.0500237026009028	0.000901256637957881	-0.0193016878953995	-0.00382346971442017	0.00813835132836566	-0.0571862283249071	0.000216047867349193	0.0266111240841154	-0.000654047247590196
"CHC043T"	0.0421913328532935	0.0432951013177653	0.0105286336342707	0.0135822132106758	-0.00747423609033289	0.0302155461250758	0.0220990225478309	0.0583190385575713	0.0138657724206257	0.0203248205263881	0.0331852008076525	-0.0126124192277283	0.000426085258414676	-0.041794312156847	0.0128086884977539	-0.0217973790758684	-0.091286210242312	0.0220553470980904	0.0075578440251175	-0.00489065118862394
