"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"CHC018T"	0.0271467572139233	0.0173501586198043	-0.0208700565794045	0.0204605336609648	0.00423066877192711	0.00839310775853281	0.00259644522397906	-0.0812672013923497	-0.132068695694656	0.00770845991215291	0.0149554066302653	-0.0625479610754763	0.072879353610261	-0.0401402639100571	-0.0320028497651257	-0.0207989460831375	-0.0278826988101336	-0.00039943601782998	0.00794509379390649	0.015836666797887
"CHC229T"	-0.020864660153163	0.0304838543489676	0.00475631868970448	-0.176768269062168	-0.0392624809461918	-0.0112348165625257	0.0238847559159639	-0.0420989349388313	0.00601376511175909	0.0415844979631425	0.00442177705827597	-0.0087402843682918	-0.0361138551602781	-0.0134060712394811	0.00291708424237513	-0.0288357227775997	-0.0541239294830275	-0.00940693945253779	0.032141057110943	0.0495230873091596
"CHC231T"	0.0221101669993117	0.00683112342001314	-0.0443231075790076	-0.100288982897504	-0.0375555594361575	0.00678851479525827	0.0412994920114583	-0.014560263593718	0.013478860322243	0.051625521748433	-0.0441872102349931	-0.000735890038530806	0.0333720762418475	-0.043750196021994	-0.0369965468981846	-0.0450761016713503	-0.0670919093156996	-0.0345304164441308	0.0387724127560184	0.0270858769578809
"CHC013T"	0.0252388909899428	0.0562175249559139	-0.0171395261719682	-0.00531556063021556	-0.00912737918790285	0.0151096409788069	0.153136545566803	0.0250567909482003	-0.00844719417337059	0.0780772660556261	-0.0236374212364646	0.00404572766772965	0.0324711567581613	-0.0358392906664437	-0.0131365395111027	0.0226082681320379	-0.0711436042169216	-0.0051708645133661	0.00761120521686523	-0.00451759248780698
"CHC441T"	0.0446510296028176	0.049725468298376	-0.0675267699476193	-0.0945799879889343	0.0653282120640527	0.00488585214582564	0.00772518620948975	-0.00120666296068225	-0.00548451097807338	0.0539694055182202	0.0255384484517343	0.000993624656210272	0.0551313537199503	-0.00575669282417895	0.053533238747948	0.0121517538834693	0.0142947718700707	-0.00679684710143102	0.0479565487751813	0.000258381362115437
"CHC333T"	0.0391682275733714	0.0121748724178872	-0.022904861028634	0.0158002223461646	-0.00183405973944655	0.0148320878236474	0.143191777079927	-0.0210643091999357	0.0285895252285072	0.0244347291065343	0.00630596821596523	-0.0860352976169198	-0.0136913620272576	-0.0519745913255158	-0.00413180815142157	0.0137129643713189	-0.0461599952930344	0.0355532467633445	-0.0147461584424125	0.0570427172409409
"CHC239T"	0.0711120824973858	5.61720852572144e-05	-0.0459576561596908	0.0208378041563511	-0.00822508429313485	0.000400666685230273	0.000723126202466486	-0.0922215798682484	-0.156879573548506	0.00341893488550445	0.00671061296089278	-0.0660643951286129	0.0590123093070403	-0.0203018998488033	-0.0332825735865107	-0.052032961233604	-0.0304131837761288	0.0156467819061321	0.0072404926713238	0.0309153154849407
"CHC399T"	0.00695609887667632	0.00867202688524257	0.000634064569274885	0.00977472397230007	-0.00248796232528988	0.0200923676248685	0.0254488370263631	0.0118087553533601	0.0361167583167165	0.0833939804578376	0.0254982388832559	0.0248088606464483	-0.0583210168903957	0.00625538768217698	0.0330173289227181	0.0137091005238454	-0.0577984921140021	0.00603888486350918	-1.31240152620958e-05	0.0413070188600911
"CHC014T"	0.0436523279639464	-0.00322124413878828	-0.0210579179922411	-0.0225558114020707	-0.0045935550545593	-0.00800952925952078	0.0195923276047406	-0.000175543433086234	-0.0500506617952013	0.0304253536713064	0.00234035828375097	-0.00160066553978563	0.0571842871066548	0.0270371067175099	0.0700915958998458	0.0244640617249818	0.0187200748204802	-0.0137363778300861	0.0564796661113704	0.000392194642872115
"CHC043T"	0.0434290365142483	0.0135300442334637	-0.0137916515781748	-0.0138557397094491	0.0304207542273325	0.0219149328757824	0.0421635363345131	-0.00431115072272872	0.0126025077228483	0.041545658552368	0.000949220420946794	-0.0215263780571974	0.0911391362560464	0.00798627817542297	0.0329240446178642	0.00776062068293342	-0.0197511387897044	-0.00922296247262878	0.0588806591111788	0.0223993163881501
